timestamp,update_id,episode_id,step_id,reward,done,done_reason,distance,look_angle_rad,look_angle_deg,roc_h,height_error,blend_w,target_dir_x,target_dir_y,target_dir_z,rel_vel_x,rel_vel_y,rel_vel_z,roc_vel_x,roc_vel_y,roc_vel_z,roc_ang_vel_x,roc_ang_vel_y,roc_ang_vel_z,gx,gy,gz,thrust,pitch_f,yaw_f,alignment,ang_vel_mag
2026-03-14 22:27:28,522,1,1,0.013269716201971316,0,,48.601566314697266,0.042511723935604095,2.4357423613353966,0.4104951322078705,49.36650466918945,0.0,0.019571896642446518,-0.0377274751663208,0.9990965127944946,1.2192073882033583e-05,1.1712312698364258e-05,-0.21021318435668945,-1.2192073882033583e-05,-1.1712312698364258e-05,0.21021318435668945,-0.002790538826957345,0.002899931976571679,-8.614733815193176e-09,0.0005689664976671338,0.0005483627319335938,-9.810001373291016,1016.0329475998878,-0.3492248713970184,0.3629149034619331,0.9990965127944946,0.004024513935070124
2026-03-14 22:27:28,522,1,2,0.014194264982707344,0,,48.59342956542969,0.042525745928287506,2.4365457623365194,0.4186403155326843,49.358360290527344,0.0,0.019542008638381958,-0.037759602069854736,0.9990959167480469,1.4228393411030993e-05,1.1146068572998047e-05,-0.4072575867176056,-1.4228393411030993e-05,-1.1146068572998047e-05,0.4072575867176056,-0.0012829859042540193,0.0016470715636387467,-4.889443516731262e-09,0.0008921218104660511,0.0008001327514648438,-9.810001373291016,983.1110179424286,0.1883150450885296,-0.15642757415771483,0.9990959167480469,0.002087797300095437
2026-03-14 22:27:28,522,1,3,0.015344886904750943,0,,48.58091735839844,0.04232478141784668,2.425031344056347,0.43115657567977905,49.34584426879883,0.0,0.019358035176992416,-0.03763025999069214,0.9991044402122498,0.00011386084224795923,-9.125471115112305e-05,-0.6258137226104736,-0.00011386084224795923,9.125471115112305e-05,0.6258137226104736,0.006901218555867672,0.009385774843394756,-2.7939677238464355e-08,0.002733610337600112,-0.0005540847778320312,-9.810001373291016,1036.8902072310448,1.0240602493286133,0.9686740159988403,0.9991044402122498,0.011649874976476562
2026-03-14 22:27:28,522,1,4,0.016664866336478484,0,,48.564208984375,0.042417652904987335,2.4303524883066103,0.4478856325149536,49.3291130065918,0.0,0.019437329843640327,-0.037690579891204834,0.9991005063056946,-1.1326192179694772e-06,-4.082918167114258e-05,-0.8364521861076355,1.1326192179694772e-06,4.082918167114258e-05,0.8364521861076355,-0.0023516626097261906,-0.0036057857796549797,1.3271346688270569e-08,0.0020261553581804037,-9.250640869140625e-05,-9.810001373291016,1017.0960545539856,-1.1570977985858917,-1.6246671676635742,0.9991005063056946,0.0043048818937251225
2026-03-14 22:27:28,522,1,5,0.01811459286813366,0,,48.5430793762207,0.042571987956762314,2.4391952354042497,0.46903565526008606,49.30796432495117,0.0,0.019754786044359207,-0.037697672843933105,0.9990939497947693,-0.0003662053495645523,-4.887580871582031e-05,-1.0574986934661865,0.0003662053495645523,4.887580871582031e-05,1.0574986934661865,0.0004584734851960093,-0.015345158986747265,5.960464477539063e-08,-0.000984564539976418,-0.00018405914306640625,-9.8100004196167,1043.1167542934418,0.35138310492038727,-1.469587254524231,0.9990939497947693,0.015352006457422133
2026-03-14 22:27:28,522,1,6,0.019650970451880467,0,,48.51768112182617,0.043066300451755524,2.4675172551279423,0.4944652020931244,49.282535552978516,0.0,0.020327197387814522,-0.03795069456100464,0.999072790145874,-0.0010564802214503288,0.00024950504302978516,-1.2714776992797852,0.0010564802214503288,-0.00024950504302978516,1.2714776992797852,-0.01158351730555296,-0.027918947860598564,7.078051567077637e-08,-0.0064622582867741585,0.0020885467529296875,-9.809998512268066,1025.4490301012993,-1.5069508016109465,-1.575480580329895,0.999072790145874,0.030226569815575765
2026-03-14 22:27:28,522,1,7,0.02154944126695313,0,,48.48786163330078,0.04326106980443001,2.478676717014685,0.5243181586265564,49.252681732177734,0.0,0.020647425204515457,-0.03799968957901001,0.9990643858909607,-0.0013840035535395145,0.00024580955505371094,-1.4926531314849854,0.0013840035535395145,-0.00024580955505371094,1.4926531314849854,-0.0012808804167434573,-0.01530055608600378,6.332993507385254e-08,-0.00946422666311264,0.0023393630981445312,-9.8099946975708,1043.4396520256996,1.287885057926178,1.57564777135849,0.9990643858909607,0.01535407669600992
2026-03-14 22:27:28,522,1,8,0.023584333109962108,0,,48.45364761352539,0.043302394449710846,2.4810444447791524,0.55855792760849,49.218441009521484,0.0,0.02093164250254631,-0.03789377212524414,0.9990625977516174,-0.0016540305223315954,-2.658367156982422e-05,-1.7119847536087036,0.0016540305223315954,2.658367156982422e-05,1.7119847536087036,0.006587631534785032,-0.013414591550827026,6.426125764846802e-08,-0.012096167542040348,0.0010461807250976562,-9.809993743896484,1038.8292968273163,0.9845534145832061,0.2341064766049385,0.9990625977516174,0.014944837092378878
2026-03-14 22:27:28,522,1,9,0.02576455732315794,0,,48.41499710083008,0.04342888668179512,2.4882919158187704,0.5972452759742737,49.17975616455078,0.0,0.021364357322454453,-0.03779870271682739,0.9990571141242981,-0.0022124494425952435,-0.0002881288528442383,-1.9343689680099487,0.0022124494425952435,0.0002881288528442383,1.9343689680099487,0.0062229325994849205,-0.020687418058514595,5.960464477539063e-08,-0.01615503430366516,-0.00017452239990234375,-9.809988021850586,1046.4621260762215,-0.04481621384620666,-0.9118440628051757,0.9990571141242981,0.021603105241354555
2026-03-14 22:27:28,522,1,10,0.028117952994458295,0,,48.37187576293945,0.043524883687496185,2.493792139091335,0.6404082775115967,49.136592864990234,0.0,0.02197287417948246,-0.03755378723144531,0.9990529417991638,-0.0031545255333185196,-0.0008821487426757812,-2.1581480503082275,0.0031545255333185196,0.0008821487426757812,2.1581480503082275,0.013843190856277943,-0.02931164763867855,6.891787052154541e-08,-0.021905964240431786,-0.0028905868530273438,-9.809975624084473,1049.9520152807236,0.9544240713119506,-1.081877338886261,0.9990529417991638,0.032416147525301905
