episode_id,timestamp,done_reason,episode_len,episode_return,min_distance,final_distance,min_theta_deg,final_theta_deg
217,2026-05-15 15:24:07,low_agl,390,-21.297365861214082,469.14837646484375,469.14837646484375,4.99398672675591,69.33900811426976
218,2026-05-15 15:24:08,low_agl,126,-47.45057741633564,631.18798828125,631.18798828125,8.755465817783021,45.69920771757329
219,2026-05-15 15:24:13,low_agl,395,-17.17082274911749,463.8492431640625,463.8492431640625,0.9076288340834981,75.98916715813931
220,2026-05-15 15:24:14,low_agl,123,-46.84011074334006,632.8994750976562,632.8994750976562,4.913823784675233,55.56693227565245
221,2026-05-15 15:24:17,bad_angle,249,-37.579506224388055,574.7763061523438,574.7763061523438,24.506150128757348,110.39011842239304
222,2026-05-15 15:24:17,bad_angle,26,-50.390436201012115,695.4644775390625,695.4644775390625,89.23404460038543,116.06140207517305
223,2026-05-15 15:24:17,bad_angle,28,-49.362272798403666,693.8135375976562,693.8135375976562,74.69276310272504,110.29807479313796
224,2026-05-15 15:24:18,bad_angle,32,-50.03466739202635,692.4834594726562,692.4834594726562,82.28255810090242,119.32388291336466
225,2026-05-15 15:24:20,low_agl,195,-40.09668556313888,588.6016845703125,588.6016845703125,3.1080980723818126,25.447230668074628
226,2026-05-15 15:24:21,bad_angle,68,-49.78352781205091,676.060302734375,676.060302734375,81.5423363496023,115.06323822986738
227,2026-05-15 15:24:23,bad_angle,148,-40.06284698390828,624.2114868164062,624.2114868164062,15.300506542778786,113.56996763200584
228,2026-05-15 15:24:23,bad_angle,32,-49.51352216372887,692.4067993164062,692.4067993164062,76.9240493007848,110.61519364611247
229,2026-05-15 15:24:27,low_agl,330,-30.66936608353226,515.0555419921875,515.0555419921875,4.077366802403737,73.08130974165476
230,2026-05-15 15:24:28,low_agl,141,-51.19806231294687,630.0210571289062,630.0210571289062,25.361863548733226,92.01464876244347
231,2026-05-15 15:24:31,low_agl,216,-37.96995268938613,575.7505493164062,575.7505493164062,5.280121707221139,42.30859936074141
232,2026-05-15 15:24:33,bad_angle,153,-42.48168850803401,625.2639770507812,625.2639770507812,44.97647125054839,111.06864990510962
233,2026-05-15 15:24:34,low_agl,128,-50.64591733845251,636.7354125976562,636.7354125976562,6.404748212556881,32.10470655209256
234,2026-05-15 15:24:34,bad_angle,34,-49.89837573408958,690.95703125,690.95703125,85.45872583855258,111.22624285982933
235,2026-05-15 15:24:35,bad_angle,56,-48.135224339322455,679.0692749023438,679.0692749023438,61.57111593348429,114.12438774731412
236,2026-05-15 15:24:37,low_agl,168,-44.5904326417199,607.837646484375,607.837646484375,26.236103856832763,59.5241014090423
237,2026-05-15 15:24:43,bad_angle,557,-3.277456014263606,378.3078308105469,378.3078308105469,1.8674979431470158,115.13182698951266
238,2026-05-15 15:24:44,bad_angle,44,-48.85339728038753,684.9080810546875,684.9080810546875,73.11780344239014,112.7931907082678
239,2026-05-15 15:24:46,low_agl,199,-43.65761586184866,592.7489013671875,592.7489013671875,4.5475612937356455,38.469059745237516
240,2026-05-15 15:24:48,low_agl,119,-49.158692930391126,636.8750610351562,636.8750610351562,26.23260338488313,50.21321143814301
241,2026-05-15 15:24:54,low_agl,569,-6.362142875425256,366.66278076171875,366.66278076171875,1.605715788724056,55.74164509952679
242,2026-05-15 15:24:57,bad_angle,233,-27.7375501639161,571.0640869140625,571.0640869140625,10.211223309175566,110.9749943512104
243,2026-05-15 15:25:03,low_agl,532,-13.237146138097522,392.35540771484375,392.35540771484375,3.6701850750334266,74.3661980981284
244,2026-05-15 15:25:03,bad_angle,26,-50.53450100618301,695.78662109375,695.78662109375,82.46738985003213,118.90252854346657
245,2026-05-15 15:25:05,low_agl,171,-46.73493313981491,608.9080810546875,608.9080810546875,21.99265758966558,88.90140755761664
246,2026-05-15 15:25:07,low_agl,141,-44.52876564087969,620.5558471679688,620.5558471679688,2.954593199323772,23.97763521342364
247,2026-05-15 15:25:09,low_agl,155,-51.90288141747205,624.0949096679688,624.0949096679688,38.448343781484866,46.474898641233295
248,2026-05-15 15:25:09,bad_angle,27,-49.84497411060117,693.9039306640625,693.9039306640625,81.39951026386815,114.94212531550473
249,2026-05-15 15:25:11,bad_angle,135,-39.31654590610888,628.4943237304688,628.4943237304688,19.56727790596156,115.72938657961873
250,2026-05-15 15:25:12,bad_angle,67,-48.408989304116965,675.537109375,675.537109375,61.9378014692656,113.2394616082581
251,2026-05-15 15:25:12,bad_angle,43,-50.25192271089851,687.2793579101562,687.2793579101562,82.44551275412059,118.2111494749212
252,2026-05-15 15:25:15,low_agl,216,-37.77767035156178,574.57958984375,574.57958984375,2.621743353473653,52.14128846347299
253,2026-05-15 15:25:15,bad_angle,32,-50.7257555857672,693.4551391601562,693.4551391601562,83.73623409214541,114.71821805413336
254,2026-05-15 15:25:19,low_agl,330,-26.98737848531764,507.1727294921875,507.1727294921875,5.370566645323625,95.27297684561971
255,2026-05-15 15:25:20,low_agl,85,-54.71473058025931,661.1197509765625,661.1197509765625,37.48163295730711,52.79357835939838
256,2026-05-15 15:25:20,bad_angle,27,-49.75463429579235,693.5850219726562,693.5850219726562,81.01518917964988,118.48155666416201
257,2026-05-15 15:25:24,bad_angle,311,-24.74369804806485,529.0568237304688,529.0568237304688,6.639443757722274,113.34013176643491
258,2026-05-15 15:25:31,low_agl,621,-5.007175328074979,339.90802001953125,339.90802001953125,3.2540760769744983,64.70575612098078
259,2026-05-15 15:25:33,bad_angle,102,-44.446803401653064,651.17236328125,651.17236328125,44.323337826260506,110.80763422597758
260,2026-05-15 15:25:37,low_agl,380,-19.239076157311928,473.5699768066406,473.5699768066406,3.4300535530623497,41.21566664070182
261,2026-05-15 15:25:40,low_agl,204,-38.88168091102075,582.0578002929688,582.0578002929688,0.9343988000400111,47.37473849834204
262,2026-05-15 15:25:42,low_agl,242,-45.45116468230199,573.9973754882812,573.9973754882812,27.163522310262724,94.9041534606282
263,2026-05-15 15:25:48,low_agl,500,-8.437541619713222,402.61737060546875,402.61737060546875,2.079613736689993,79.22907422112402
264,2026-05-15 15:25:49,low_agl,81,-53.50766019155867,660.815185546875,660.815185546875,9.50445923952474,9.50445923952474
265,2026-05-15 15:25:50,bad_angle,33,-49.360107306821135,690.1688842773438,690.1688842773438,77.50315371975351,112.56414031445142
266,2026-05-15 15:25:52,low_agl,209,-41.60385999388451,585.48876953125,585.48876953125,16.249790139289253,80.49348567046596
267,2026-05-15 15:25:55,low_agl,225,-36.14244077664175,572.4755249023438,572.4755249023438,6.321023326824042,41.88803387769246
268,2026-05-15 15:26:07,bad_angle,1009,34.56901536865201,143.57302856445312,143.57302856445312,2.80923439406803,113.62673333419781
269,2026-05-15 15:26:07,bad_angle,31,-49.691925350730905,692.6135864257812,692.6135864257812,81.96552121019793,116.06197581106333
270,2026-05-15 15:26:08,bad_angle,44,-50.050550073192355,686.8982543945312,686.8982543945312,81.13868583003287,113.34605354044531
271,2026-05-15 15:26:09,bad_angle,132,-41.51429759543268,632.8766479492188,632.8766479492188,36.47677552661484,115.50595743148928
272,2026-05-15 15:26:12,bad_angle,203,-35.335130324817634,593.8684692382812,593.8684692382812,17.7123351311695,112.1229100940686
273,2026-05-15 15:26:15,low_agl,244,-45.09260045011857,573.5596923828125,573.5596923828125,9.264695693995199,71.40433437587654
274,2026-05-15 15:26:25,bad_angle,873,30.06820351518909,190.4783477783203,190.4783477783203,2.219819804547195,111.58163126272342
275,2026-05-15 15:26:26,bad_angle,26,-50.84117664289707,696.2911376953125,696.2911376953125,83.7295405067588,124.29232644017202
276,2026-05-15 15:26:26,bad_angle,26,-49.78781476806227,694.3299560546875,694.3299560546875,82.00977400583045,119.63997040777451
277,2026-05-15 15:26:28,low_agl,157,-47.35852987906594,614.3746337890625,614.3746337890625,16.822057538898772,69.26491422215345
278,2026-05-15 15:26:28,bad_angle,35,-49.55330766680409,690.1695556640625,690.1695556640625,70.7128801752503,115.92874614111307
279,2026-05-15 15:26:29,bad_angle,26,-50.19052294564208,695.2830200195312,695.2830200195312,82.2936093469795,119.71388671497239
280,2026-05-15 15:26:31,low_agl,181,-41.719023283685544,598.8699951171875,598.8699951171875,5.965388183346172,32.747464919031195
281,2026-05-15 15:26:38,bad_angle,585,11.989215905575364,346.8690185546875,346.8690185546875,2.0166417404200025,112.74019527049767
282,2026-05-15 15:26:38,bad_angle,36,-49.88198148674711,690.2920532226562,690.2920532226562,81.96114988912913,114.36043225484059
283,2026-05-15 15:26:44,low_agl,532,-9.167215386327122,393.2916259765625,393.2916259765625,0.8970025538388393,71.2974555757442
284,2026-05-15 15:26:47,low_agl,230,-37.67865042300126,571.7362670898438,571.7362670898438,6.9883938535499945,71.98075453050144
285,2026-05-15 15:26:51,low_agl,321,-32.550418342684736,518.9271850585938,518.9271850585938,4.624231874716331,32.901294439518225
286,2026-05-15 15:26:51,bad_angle,29,-50.2617945400972,693.3410034179688,693.3410034179688,86.81022219981217,115.86948741987403
287,2026-05-15 15:26:54,low_agl,228,-34.273824675114945,564.2604370117188,564.2604370117188,5.523148375626655,58.86037094625714
288,2026-05-15 15:26:56,low_agl,120,-48.78244404285508,634.841796875,634.841796875,9.67365583187065,75.62012520709435
289,2026-05-15 15:26:59,low_agl,315,-28.625646614888133,515.3130493164062,515.3130493164062,1.0607249630083952,56.76032341800459
290,2026-05-15 15:27:00,bad_angle,26,-50.571228339351386,695.5697631835938,695.5697631835938,82.71941700021644,132.86962335836066
291,2026-05-15 15:27:00,bad_angle,45,-49.08248595120185,685.1311645507812,685.1311645507812,67.92775442796172,110.55060737732083
292,2026-05-15 15:27:02,low_agl,144,-48.09091830526297,623.8970336914062,623.8970336914062,16.908493582845285,34.47226868447242
293,2026-05-15 15:27:02,bad_angle,31,-49.87287145747266,692.8457641601562,692.8457641601562,85.22705265209491,111.26563939096195
294,2026-05-15 15:27:03,bad_angle,78,-49.329189382532036,670.6658935546875,670.6658935546875,84.41391180121573,115.73526054230494
295,2026-05-15 15:27:07,bad_angle,274,-25.641350360484275,542.905517578125,542.905517578125,1.156906086074928,118.84576967146377
296,2026-05-15 15:27:07,bad_angle,29,-49.88191669292906,693.1134643554688,693.1134643554688,82.5140195514958,116.30194767736256
297,2026-05-15 15:27:09,low_agl,131,-48.62502514345732,630.8671264648438,630.8671264648438,5.216653455019265,5.216653455019265
298,2026-05-15 15:27:09,bad_angle,31,-49.55112437552512,692.1888427734375,692.1888427734375,81.73087006126215,115.5325541881173
299,2026-05-15 15:27:13,low_agl,344,-25.298310411085588,499.4007568359375,499.4007568359375,3.0449113520397897,33.67327315536433
300,2026-05-15 15:27:13,bad_angle,26,-50.47158831933841,694.9864501953125,694.9864501953125,82.44347735774792,135.75264620702305
301,2026-05-15 15:27:14,bad_angle,37,-49.62835201937932,690.0584106445312,690.0584106445312,81.97950260742896,111.62340469968723
302,2026-05-15 15:27:21,low_agl,555,-1.5813392162705568,366.1910095214844,366.1910095214844,4.416057527211275,4.88743961768512
303,2026-05-15 15:27:24,low_agl,293,-27.846938603822835,524.9114379882812,524.9114379882812,1.6064469391303648,37.75305101454508
304,2026-05-15 15:27:39,timeout,1200,56.14995036456604,61.06950759887695,62.16737747192383,1.4715327737760417,12.975170347395238
305,2026-05-15 15:27:39,bad_angle,40,-50.06032203422426,688.27978515625,688.27978515625,88.45079265731421,118.61340663589993
306,2026-05-15 15:27:43,low_agl,295,-27.059727943889634,523.9229125976562,523.9229125976562,2.528710414005967,74.58842513296392
307,2026-05-15 15:27:46,low_agl,316,-30.91599261098943,519.0730590820312,519.0730590820312,13.69419375283259,13.69419375283259
308,2026-05-15 15:27:49,low_agl,226,-43.6219315052867,579.5299072265625,579.5299072265625,6.944836456552354,65.74866453553919
309,2026-05-15 15:27:54,low_agl,409,-20.167453376260333,459.77142333984375,459.77142333984375,2.0463144300520653,27.33049311471286
310,2026-05-15 15:27:58,low_agl,322,-30.894818008125746,514.131103515625,514.131103515625,5.359682311994386,83.88320610270574
311,2026-05-15 15:28:00,low_agl,215,-41.82214866048145,581.626708984375,581.626708984375,11.925636649341909,82.66821790219802
312,2026-05-15 15:28:02,low_agl,143,-51.562687672142204,629.4805297851562,629.4805297851562,37.51708163909948,54.53865754139078
313,2026-05-15 15:28:04,low_agl,196,-39.596513276135695,586.9352416992188,586.9352416992188,5.22269731866108,12.95609875168527
314,2026-05-15 15:28:05,bad_angle,26,-50.47453244840465,695.4464721679688,695.4464721679688,85.50744557790227,113.7052258681396
315,2026-05-15 15:28:15,bad_angle,853,28.232059734301863,206.4541015625,206.4541015625,1.4680711485273146,116.10553875758967
316,2026-05-15 15:28:25,bad_angle,783,24.28241263691728,239.14405822753906,239.14405822753906,3.378291391324231,110.94789216058379
317,2026-05-15 15:28:28,low_agl,242,-38.98202407015235,561.8189086914062,561.8189086914062,0.09278741284332243,41.34093572517444
318,2026-05-15 15:28:41,bad_angle,1108,63.9825666532945,71.3354721069336,71.58544921875,1.124831624454254,110.68997738733495
319,2026-05-15 15:28:45,low_agl,388,-26.174341460933803,480.2866516113281,480.2866516113281,2.3324645649995146,10.259387241881557
320,2026-05-15 15:28:51,low_agl,471,-16.208059272601652,423.918212890625,423.918212890625,1.82863373988282,72.05587978118241
321,2026-05-15 15:28:54,low_agl,218,-41.36517169438143,580.6959838867188,580.6959838867188,10.527455091331632,56.98333592459468
322,2026-05-15 15:29:01,low_agl,659,-11.843201033343213,334.85546875,334.85546875,17.378781135504635,99.38890348098275
323,2026-05-15 15:29:10,low_agl,754,23.277644965505367,242.29876708984375,242.29876708984375,1.3022109968692503,68.31529253127907
324,2026-05-15 15:29:12,low_agl,148,-47.306070122309315,619.5062866210938,619.5062866210938,15.076172394584303,92.10242352346731
325,2026-05-15 15:29:15,low_agl,238,-35.902704629020356,562.1103515625,562.1103515625,3.3258425821311146,64.18349253628492
326,2026-05-15 15:29:24,low_agl,696,15.423154419701909,281.8241271972656,281.8241271972656,2.362811735812116,101.06294186541786
327,2026-05-15 15:29:29,low_agl,399,-22.970807423783086,471.05682373046875,471.05682373046875,2.367942061652442,78.61103089369709
328,2026-05-15 15:29:29,bad_angle,55,-48.548600798715825,680.0514526367188,680.0514526367188,73.31969017387738,115.69951133218909
329,2026-05-15 15:29:30,bad_angle,27,-49.85564630505223,693.8955688476562,693.8955688476562,86.23153442238284,110.59684775800181
330,2026-05-15 15:29:30,bad_angle,26,-50.25137599834585,695.3946533203125,695.3946533203125,86.79353604766983,116.381109569843
331,2026-05-15 15:29:35,low_agl,387,-19.924480060350405,468.8625183105469,468.8625183105469,4.046607899250231,60.93449449151492
332,2026-05-15 15:29:37,bad_angle,163,-41.195018562422995,621.2688598632812,621.2688598632812,46.832018497082,115.66193163137568
333,2026-05-15 15:29:42,low_agl,455,-16.627900445925704,433.4690246582031,433.4690246582031,2.5352812694309312,45.38959865759119
334,2026-05-15 15:29:54,low_agl,947,27.61291454195544,170.21949768066406,170.21949768066406,3.6757290542053616,52.57912066474373
335,2026-05-15 15:29:59,low_agl,451,-14.651373084489151,433.6712341308594,433.6712341308594,0.5702693024730252,72.79014560752628
336,2026-05-15 15:30:05,low_agl,410,-15.755710081857387,450.8030090332031,450.8030090332031,3.176689393348019,5.359719024261175
337,2026-05-15 15:30:05,bad_angle,26,-50.904202853864106,696.1488037109375,696.1488037109375,82.16274975267123,128.489122515308
338,2026-05-15 15:30:10,low_agl,373,-21.944057221269944,480.12188720703125,480.12188720703125,3.2715967928560503,93.86306870657818
339,2026-05-15 15:30:10,bad_angle,26,-50.0658528246768,694.6956787109375,694.6956787109375,82.64851280644254,120.7970454343097
340,2026-05-15 15:30:16,low_agl,410,-23.957493864329862,464.33270263671875,464.33270263671875,1.0241200582555927,33.380316096578724
341,2026-05-15 15:30:27,bad_angle,945,51.2917139330471,125.20787048339844,125.20787048339844,5.379425827563955,111.6599462117468
342,2026-05-15 15:30:28,bad_angle,26,-49.75914026671228,694.7158203125,694.7158203125,82.30858112164017,118.41079590436068
343,2026-05-15 15:30:30,low_agl,154,-44.63346848579056,614.8222045898438,614.8222045898438,2.9116797610988168,75.9423393811897
344,2026-05-15 15:30:34,low_agl,372,-24.55189141375388,483.8180236816406,483.8180236816406,3.806371790007488,69.925004194111
345,2026-05-15 15:30:34,bad_angle,29,-49.75592524158414,693.0820922851562,693.0820922851562,82.63148514484169,116.57078392309425
346,2026-05-15 15:30:49,timeout,1200,44.62164429474518,48.95691680908203,48.95691680908203,1.5097357293512155,54.73832446139777
347,2026-05-15 15:30:55,low_agl,487,-8.500727772964183,405.8825378417969,405.8825378417969,1.330603773083876,46.44088088407205
348,2026-05-15 15:30:56,low_agl,127,-46.04510979266162,626.527099609375,626.527099609375,2.8800440324106105,14.828981018332371
349,2026-05-15 15:31:07,low_agl,846,27.540411178771876,191.61912536621094,191.61912536621094,0.9310420822280672,82.03585166808156
350,2026-05-15 15:31:07,bad_angle,49,-49.31900727222935,682.9164428710938,682.9164428710938,84.74988197629949,114.16121612731882
351,2026-05-15 15:31:11,low_agl,319,-25.13639435504296,507.4535827636719,507.4535827636719,4.950921957152157,23.759625820400586
352,2026-05-15 15:31:13,low_agl,188,-41.40252306021742,592.9027709960938,592.9027709960938,4.223084192590904,58.630009156120124
353,2026-05-15 15:31:19,low_agl,440,-13.48564128965024,434.7417297363281,434.7417297363281,1.2948267086028205,46.52884689039264
354,2026-05-15 15:31:21,bad_angle,177,-35.00933680283953,605.0968017578125,605.0968017578125,4.827427014316449,110.62139545787885
355,2026-05-15 15:31:22,bad_angle,38,-49.63141094179128,689.143310546875,689.143310546875,82.49354947455328,113.26127723246711
356,2026-05-15 15:31:24,low_agl,202,-39.11352062210646,584.5197143554688,584.5197143554688,18.70868385370323,33.03303854332401
357,2026-05-15 15:31:36,low_agl,980,37.38262528026749,132.23873901367188,132.23873901367188,1.4314915368187824,49.701565382511944
358,2026-05-15 15:31:42,low_agl,492,-16.906751095156416,416.7518615722656,416.7518615722656,2.7735404657957785,36.489510414322325
359,2026-05-15 15:31:47,bad_angle,429,-12.745868671132001,454.556640625,454.556640625,2.308679925318826,110.31940547391591
360,2026-05-15 15:31:50,low_agl,163,-48.14332448994834,616.0800170898438,616.0800170898438,36.17245644814492,50.567937312687626
361,2026-05-15 15:31:55,bad_angle,467,-8.087764660663694,433.4670715332031,433.4670715332031,7.359701292965282,114.13654548403673
362,2026-05-15 15:31:57,low_agl,179,-47.170284755218184,604.3508911132812,604.3508911132812,15.031520032885345,65.81959605006978
363,2026-05-15 15:31:58,bad_angle,26,-50.520163898893564,695.4427490234375,695.4427490234375,82.99408622749932,113.57236502840452
364,2026-05-15 15:32:11,bad_angle,1087,43.32120118714967,110.07758331298828,110.07758331298828,2.50123725873006,110.90975238425844
365,2026-05-15 15:32:11,bad_angle,32,-49.17559454237488,691.6775512695312,691.6775512695312,74.22471072947158,110.16499538734942
366,2026-05-15 15:32:25,bad_angle,1101,41.487114352039185,106.0539321899414,106.0539321899414,0.555671213865151,111.10093620931627
367,2026-05-15 15:32:29,low_agl,373,-24.766636047211463,483.0923767089844,483.0923767089844,5.197499897039257,80.5709400156539
368,2026-05-15 15:32:37,low_agl,615,4.21120827714671,336.21484375,336.21484375,1.320713445722286,65.77300049955196
369,2026-05-15 15:32:38,low_agl,121,-48.272216817519684,634.0540161132812,634.0540161132812,8.951660440370699,9.568730465840915
370,2026-05-15 15:32:51,bad_angle,1072,55.89467733806336,89.48509979248047,89.48509979248047,1.0948579796118878,111.1420880990656
371,2026-05-15 15:32:54,low_agl,205,-45.69193689545622,592.5158081054688,592.5158081054688,0.7249675910059662,58.061204662419804
372,2026-05-15 15:32:54,bad_angle,26,-49.87219148056649,694.043212890625,694.043212890625,85.11040668144943,115.45822806956923
373,2026-05-15 15:33:09,timeout,1200,65.11392388743153,59.879093170166016,71.34203338623047,1.5810293506295143,28.512976444960486
374,2026-05-15 15:33:13,low_agl,379,-26.498140710112615,484.2548828125,484.2548828125,1.4437425483122581,87.73697641734535
375,2026-05-15 15:33:14,bad_angle,26,-49.77114427299395,694.4073486328125,694.4073486328125,82.04087185712152,120.9591258233141
376,2026-05-15 15:33:16,low_agl,183,-42.048279013851456,594.1730346679688,594.1730346679688,2.684746512481732,81.00678804697075
377,2026-05-15 15:33:20,low_agl,333,-23.425341509960262,499.6556701660156,499.6556701660156,1.310450019277284,19.13569362023409
378,2026-05-15 15:33:20,bad_angle,28,-49.6174796599028,693.2299194335938,693.2299194335938,81.02893152025995,110.66613319694243
379,2026-05-15 15:33:21,bad_angle,31,-49.80357734668655,693.0383911132812,693.0383911132812,84.73713684330824,110.65903663039478
380,2026-05-15 15:33:46,bad_angle,1190,62.13976511019265,59.26362609863281,68.2995834350586,1.957147591098018,111.1500794203945
381,2026-05-15 15:33:46,bad_angle,29,-49.78590395070167,692.6361083984375,692.6361083984375,83.61314042292344,115.78533948929947
382,2026-05-15 15:34:09,bad_angle,1036,57.62780810621919,69.81310272216797,69.81310272216797,1.0957512402892784,112.90890094299698
383,2026-05-15 15:34:25,bad_angle,1165,60.86857793238728,83.68063354492188,85.65077209472656,2.102171930527841,112.60869363840742
384,2026-05-15 15:34:28,low_agl,222,-40.44471690204688,576.8472290039062,576.8472290039062,2.6712974431191534,63.60173800391826
385,2026-05-15 15:34:41,bad_angle,1062,65.07231592910678,64.30001831054688,64.30001831054688,1.573585191486141,111.90250671974145
386,2026-05-15 15:34:52,bad_angle,908,42.49757498599774,165.11354064941406,165.11354064941406,1.4583079267173102,116.27543288300457
387,2026-05-15 15:34:52,bad_angle,27,-49.674153835492184,694.0098876953125,694.0098876953125,80.78411704983917,115.7873612252938
388,2026-05-15 15:34:53,bad_angle,41,-49.70058108063434,686.7462158203125,686.7462158203125,81.93939573662264,113.7801393829563
389,2026-05-15 15:35:06,bad_angle,1086,57.759066785894305,65.36043548583984,65.36043548583984,2.3041824591937843,110.1092200625871
390,2026-05-15 15:35:09,low_agl,215,-46.73968583932679,589.9102783203125,589.9102783203125,14.97636625533749,45.11767516635465
391,2026-05-15 15:35:23,bad_angle,1160,65.38050648529065,72.45804595947266,73.77718353271484,2.834277709546705,114.48382645238604
392,2026-05-15 15:35:27,low_agl,334,-25.298351524974628,502.4378662109375,502.4378662109375,1.4732605981926434,49.66840822918612
393,2026-05-15 15:35:42,bad_angle,1121,71.31329081191808,62.660118103027344,64.11279296875,1.2190069130606245,118.05107716153279
394,2026-05-15 15:36:04,bad_angle,1140,67.4823863757802,39.44167709350586,40.17633056640625,1.17436533025395,112.24266380078643
395,2026-05-15 15:36:30,bad_angle,945,27.711327969458473,184.63522338867188,184.63522338867188,6.889740735612446,110.62774070361779
396,2026-05-15 15:36:31,bad_angle,67,-49.559437165972206,675.7871704101562,675.7871704101562,80.53952114547185,117.33594269505411
397,2026-05-15 15:36:36,low_agl,197,-42.1041588297593,591.9776000976562,591.9776000976562,12.294478817353644,45.06535250221776
398,2026-05-15 15:36:53,bad_angle,767,21.60031906779028,250.89796447753906,250.89796447753906,1.539895390126759,116.80714944951173
399,2026-05-15 15:37:17,bad_angle,1077,51.989106454097396,93.9638900756836,93.9638900756836,2.473221957188784,110.79171305502229
400,2026-05-15 15:37:44,timeout,1200,52.010759041003205,51.41623306274414,52.59321212768555,0.8991813841840733,45.93949377257434
401,2026-05-15 15:37:50,bad_angle,278,-26.40699422083942,545.180419921875,545.180419921875,10.831200433911269,111.02628224168804
402,2026-05-15 15:38:19,timeout,1200,51.4984384993725,62.08914566040039,64.79364013671875,2.036535520151311,84.24338246820803
403,2026-05-15 15:38:20,bad_angle,32,-49.93238039239406,692.2626342773438,692.2626342773438,82.61117899243925,111.22344248226962
404,2026-05-15 15:38:50,bad_angle,1152,67.8442353629519,73.48503875732422,75.27456665039062,1.352917894380602,115.13076148000214
405,2026-05-15 15:38:51,bad_angle,33,-49.324606902406074,691.5739135742188,691.5739135742188,78.64887014169895,111.3808578520709
406,2026-05-15 15:39:22,timeout,1200,51.22785168502888,77.23857879638672,89.55126953125,1.5036312477805165,78.29965622981454
407,2026-05-15 15:39:23,bad_angle,68,-46.815636661401385,670.225830078125,670.225830078125,48.616770832868426,112.23836078160932
408,2026-05-15 15:39:54,bad_angle,1179,64.7713395321412,42.17423629760742,46.011131286621094,1.802765679061866,112.68425602119527
409,2026-05-15 15:40:07,bad_angle,461,-10.77004652142076,438.6451416015625,438.6451416015625,14.036965088782386,112.6689427370761
410,2026-05-15 15:40:08,bad_angle,37,-49.64913513070017,689.0247192382812,689.0247192382812,85.93894960890701,113.66959277123965
411,2026-05-15 15:40:40,timeout,1200,63.147567654091155,51.304622650146484,55.17197799682617,2.94676473531788,69.82419743215078
412,2026-05-15 15:41:04,low_agl,964,33.98614985614425,138.5251922607422,138.5251922607422,2.98734075474281,82.35566844577824
