score,gain,target,theta_start,theta_span,dist_scale,dist_floor,episode_success_penalty,episode_fail_penalty,episode_post_fail_penalty,episode_near_miss_penalty,exact_score
2.6100049018859863,0.75,-0.25,45.0,20.0,40.0,0.5,14.347712683754827,62.340860540637294,79.4604386610975,54.39647698931046,103.69403435963066
2.6086647510528564,0.75,-0.20000000298023224,45.0,20.0,40.0,0.5,13.202580388009503,58.83420590126774,75.20087229523855,51.40375750458875,98.77431747168893
2.5985584259033203,0.75,-0.15000000596046448,45.0,20.0,40.0,0.5,12.109723094301524,55.3975677274357,71.00611043805381,48.46627350921998,93.87195751685661
