timestamp,update_id,episode_id,phase_id,phase_name,max_step,episode_return,episode_len,done_reason,start_distance,final_distance,start_agl,final_agl,start_alt_error,final_alt_error,final_closing_speed,final_theta_deg,final_alpha_deg,final_beta_deg,final_alignment,final_forward_up_dot,final_grounded_flag,final_ang_vel_mag,step_count,mean_theta,bad_theta_frac,near_bad_steps,mean_a0,high_a0_frac,high_a0_bad_theta_frac,mean_reward,sum_reward,sum_thrust_gate,mean_thrust_gate,min_distance,theta_at_min_distance,alignment_at_min_distance,agl_at_min_distance,closing_at_min_distance
2026-04-11 17:02:28,2102,1,1,v8_7_phase_2_1_thrust_guard,500,159.46134762754727,183,success,111.3058853149414,14.440215110778809,0.4062908589839935,37.03718185424805,48.5619010925293,12.364891052246094,29.294679641723636,22.884571012242525,17.062746575060853,1.2390653643839535,0.921290158044201,0.9896396398544312,0.0,1.153222558966253,183,50.03702910653344,0.0,0.0,-0.22810581474580238,0.37158469945355194,0.2786885245901639,0.8713734843035371,159.4613476275473,4.694732774918392,0.02565427745857045,14.440215110778809,22.884571012242525,0.921290158044201,37.03718185424805,29.294679641723636
2026-04-11 17:02:32,2102,2,1,v8_7_phase_2_1_thrust_guard,500,-140.0326742071236,211,near_miss,114.3486557006836,4.506032466888428,0.4062908589839935,48.819427490234375,48.5619010925293,0.5808067321777344,11.850982666015623,79.96463095322105,-79.22346663581546,14.84733032153761,0.1742560725920286,0.9958611130714417,0.0,0.911551546461402,211,57.9069932501947,0.004739336492890996,1.0,-0.09936102929909083,0.41232227488151657,0.41232227488151657,-0.6636619630669365,-140.0326742071236,8.618866202830912,0.04084770712242138,4.506032466888428,79.96463095322105,0.1742560725920286,48.819427490234375,11.850982666015623
2026-04-11 17:02:34,2102,3,1,v8_7_phase_2_1_thrust_guard,500,163.46076904586045,179,success,107.08489227294922,14.680599212646484,0.4062908589839935,35.23676300048828,48.5619010925293,14.167648315429688,24.442068099975582,23.73515154505714,23.0543797602928,-44.822095314927765,0.9154158219695268,0.9888996481895448,0.0,2.570009377660258,179,46.102839854776036,0.0,0.0,-0.21123054955029788,0.37988826815642457,0.24022346368715083,0.9131886538874887,163.46076904586047,3.7737645090342538,0.021082483290694155,14.680599212646484,23.73515154505714,0.9154158219695268,35.23676300048828,24.442068099975582
2026-04-11 17:02:37,2102,4,1,v8_7_phase_2_1_thrust_guard,500,156.2395433417276,180,success,111.1496810913086,14.706547737121582,0.4062908589839935,37.339454650878906,48.5619010925293,12.062217712402344,31.6041259765625,36.08831876285412,33.93406685334834,-23.48580695166936,0.8081099901303341,0.991505801677704,0.0,3.4302115760224154,180,51.26198455668677,0.0,0.0,-0.22531790514476596,0.36666666666666664,0.2833333333333333,0.8679974630095978,156.2395433417276,5.462451309486624,0.03034695171937013,14.706547737121582,36.08831876285412,0.8081099901303341,37.339454650878906,31.6041259765625
2026-04-11 17:02:40,2102,5,1,v8_7_phase_2_1_thrust_guard,500,149.64799311254382,180,success,107.14816284179688,14.465187072753906,0.4062908589839935,35.903751373291016,48.5619010925293,13.078380584716797,26.8870792388916,40.50530989154757,-40.155044130530975,36.37023140575181,0.7603457746780704,0.955646276473999,0.0,0.9971818492203314,180,52.05815155267757,0.0,0.0,-0.24306821713431015,0.3277777777777778,0.28888888888888886,0.8313777395141323,149.64799311254382,4.1516160309593095,0.0230645335053295,14.465187072753906,40.50530989154757,0.7603457746780704,35.903751373291016,26.8870792388916
2026-04-11 17:02:42,2102,6,1,v8_7_phase_2_1_thrust_guard,500,151.75129699922164,181,success,107.90229034423828,14.81658172607422,0.4062908589839935,36.58842086791992,48.5619010925293,12.819324493408203,29.763504028320312,30.171903035856936,-23.96121714620622,-20.03745617559419,0.8645213712268952,0.9790048599243164,0.0,3.069895000998275,181,51.6588563156014,0.0,0.0,-0.17665171569717522,0.3867403314917127,0.281767955801105,0.8384049557968046,151.75129699922164,4.870852919153445,0.02691078960858257,14.81658172607422,30.171903035856936,0.8645213712268952,36.58842086791992,29.763504028320312
2026-04-11 17:02:46,2103,7,1,v8_7_phase_2_1_thrust_guard,500,145.79439414356926,188,success,112.58699798583984,14.506826400756836,0.4062908589839935,38.22648239135742,48.5619010925293,11.17645263671875,29.09178924560547,35.42061654506659,-28.948493212102598,-13.535848623530535,0.8149193021937086,0.9902587532997132,0.0,1.770941603703408,188,55.32274151412837,0.0,0.0,-0.31890558186693096,0.2978723404255319,0.2872340425531915,0.7755020965083471,145.79439414356926,4.884649175710973,0.02598217646654773,14.506826400756836,35.42061654506659,0.8149193021937086,38.22648239135742,29.09178924560547
2026-04-11 17:02:48,2103,8,1,v8_7_phase_2_1_thrust_guard,500,161.1285980743894,181,success,111.06688690185548,14.706308364868164,0.4062908589839935,37.62451171875,48.5619010925293,11.775394439697266,31.160871505737305,33.81934016585964,16.859565522725898,-13.272786448968434,0.8307966445898372,0.9956315159797668,0.0,0.1436505473519577,181,52.652756424751644,0.0,0.0,-0.20313191727750537,0.36464088397790057,0.3149171270718232,0.8902132490297757,161.1285980743894,5.314177905911348,0.029360098927687005,14.706308364868164,33.81934016585964,0.8307966445898372,37.62451171875,31.160871505737305
2026-04-11 17:02:51,2103,9,1,v8_7_phase_2_1_thrust_guard,500,-135.15956343407663,207,near_miss,108.54734802246094,5.165279865264893,0.4062908589839935,47.04460906982422,48.5619010925293,2.371570587158203,-0.1221361383795738,79.62600383455015,-37.61462698573101,38.14055496691658,0.1800727302725358,0.9453880786895752,0.0,0.40061642695027,207,55.026656954177945,0.004830917874396135,1.0,-0.031765819973467536,0.47342995169082125,0.47342995169082125,-0.6529447508892591,-135.15956343407663,6.567490060046792,0.03172700512099899,5.165279865264893,79.62600383455015,0.1800727302725358,47.04460906982422,-0.1221361383795738
2026-04-11 17:02:54,2103,10,1,v8_7_phase_2_1_thrust_guard,500,155.70683994670915,186,success,111.97322082519533,14.481242179870604,0.4062908589839935,37.758888244628906,48.5619010925293,11.641448974609377,31.63840675354004,30.91206331545454,10.655730312812702,-0.7106039699856939,0.8579567633820244,0.9952411651611328,0.0,0.2405931704024072,186,52.53053523408699,0.0,0.0,-0.21623527757342784,0.3655913978494624,0.2903225806451613,0.837133548100587,155.70683994670918,4.769742683522204,0.025643777868398946,14.481242179870604,30.91206331545454,0.8579567633820244,37.758888244628906,31.63840675354004
