timestamp,update_id,loss,policy_loss,value_loss,entropy,kl,clip_frac,gamma,lam,lr
2026-04-08 14:13:45,1382,302.72423299153644,0.0014426151290535926,605.5155110677083,4.370535564422608,0.0020257537932290384,0.06678503776590029,0.997,0.97,5e-05
2026-04-08 14:14:03,1383,333.45111083984375,0.0014999650418758392,666.9691711425781,4.371181774139404,0.004314019158482551,0.06917613632977009,0.997,0.97,5e-05
2026-04-08 14:14:21,1384,432.2110575358073,0.006074193802972635,864.4799153645833,4.371642812093099,0.0012012758757919072,0.0973721593618393,0.997,0.97,5e-05
2026-04-08 14:14:38,1385,270.99271087646486,0.00223565511405468,542.0509002685546,4.371822690963745,0.0024625786347314714,0.029261363856494426,0.997,0.97,5e-05
2026-04-08 14:14:57,1386,306.02178344726565,0.004576483462005854,612.1043579101563,4.371844959259033,0.0020400205627083778,0.1297585226595402,0.997,0.97,5e-05
2026-04-08 14:15:16,1387,288.89630126953125,0.008257022686302662,577.8460357666015,4.371975708007812,0.004576773522421718,0.1157315332442522,0.997,0.97,5e-05
2026-04-08 14:15:34,1388,718.631113688151,0.0029242906098564466,1437.3263305664063,4.372000948588053,0.0033313708379864694,0.059446022287011145,0.997,0.97,5e-05
2026-04-08 14:15:53,1389,136.19486185709636,-0.00025021520753701527,272.4601715087891,4.372048727671305,0.0010823650596042474,0.05059185586869717,0.997,0.97,5e-05
2026-04-08 14:16:12,1390,68.60201975504557,0.0030383239810665447,137.26790720621744,4.3717016537984215,0.002854719354460637,0.11782670418421427,0.997,0.97,5e-05
2026-04-08 14:16:29,1391,299.65716552734375,0.00027184803038835523,599.3837361653646,4.371351432800293,0.0017756507285715392,0.0766335221628348,0.997,0.97,5e-05
2026-04-08 14:16:47,1392,272.0082443237305,-0.00218542218208313,544.0908020019531,4.371942329406738,0.00301975910551846,0.058700283989310265,0.997,0.97,5e-05
2026-04-08 14:17:05,1393,87.6278299967448,0.0036689141144355137,175.3182820638021,4.372221120198568,0.0013272183462201307,0.05464015156030655,0.997,0.97,5e-05
2026-04-08 14:17:23,1394,38.25331268310547,0.0002600333963831266,76.57606404622396,4.3723875999450685,0.0023180060981151957,0.08394886329770088,0.997,0.97,5e-05
2026-04-08 14:17:41,1395,14.287218538920085,0.001460901958247026,28.641485087076823,4.373093891143799,0.0015991461851323644,0.09415246198574702,0.997,0.97,5e-05
2026-04-08 14:18:03,1396,9.39427703221639,0.003955066576600075,18.850604438781737,4.372534306844075,0.002292711768920223,0.09261363670229912,0.997,0.97,5e-05
2026-04-08 14:18:25,1397,6.591148630777995,0.00272126371661822,13.246819241841633,4.372786521911621,5.4782908409833905e-05,0.07987689400712648,0.997,0.97,5e-05
2026-04-08 14:18:43,1398,4.386618073781332,0.002621857946117719,8.837953281402587,4.372547435760498,-0.0016351731959730388,0.0767755684753259,0.997,0.97,5e-05
2026-04-08 14:19:01,1399,3.508713372548421,-0.0014377799350768327,7.0902667999267575,4.372785313924154,0.0015926080299929406,0.05390625037252903,0.997,0.97,5e-05
2026-04-08 14:19:20,1400,833.0720886230469,0.0011344988519946734,1666.2118693033854,4.372422981262207,0.004094812696954856,0.11318655249973138,0.997,0.97,5e-05
2026-04-08 17:17:18,1402,13.468433570861816,0.0011077749853332837,27.00460777282715,4.372234503428142,-0.0004075248745114853,0.13560606042544046,0.997,0.97,5e-05
2026-04-08 17:17:37,1403,444.4547505696615,-0.003030367940664291,888.9855061848958,4.371908569335938,0.0024469799594953657,0.11382575693229834,0.997,0.97,5e-05
2026-04-08 17:17:57,1404,7.539919503529867,0.004601502604782581,15.140587997436523,4.372010930379232,-0.00023570444900542498,0.12760416641831399,0.997,0.97,5e-05
2026-04-08 17:18:16,1405,5.342950709660848,0.0028106244668985405,10.750233968098959,4.372111415863037,0.0015849846065975725,0.055160984645287195,0.997,0.97,5e-05
2026-04-08 17:18:36,1406,431.6723307291667,-0.0002939645666629076,863.4151936848958,4.37207997639974,0.0022564809696632437,0.04533617434402307,0.997,0.97,5e-05
2026-04-08 17:18:56,1407,8.031005318959554,-0.0005402887550493081,16.133046213785807,4.372191492716471,0.0011243647565909972,0.03811553008854389,0.997,0.97,5e-05
2026-04-08 17:19:15,1408,6.515442625681559,0.004063486804564794,13.092718124389648,4.37248166402181,-0.001785253065948685,0.04140625,0.997,0.97,5e-05
2026-04-08 17:19:36,1409,6.4821298281351725,0.004503050974259774,13.025216229756673,4.372672971089681,0.0004993946854180346,0.06484374987582366,0.997,0.97,5e-05
2026-04-08 17:19:56,1410,7.149662971496582,0.0011009389534592628,14.367092768351236,4.37303835550944,0.001919274039149362,0.05620265106360118,0.997,0.97,5e-05
2026-04-08 17:20:15,1411,4.0029838403066,0.002673017606139183,8.070604038238525,4.373898601531982,0.0012558456044644117,0.05381155287226041,0.997,0.97,5e-05
2026-04-08 17:20:35,1412,4.06974557240804,-0.008361449154714743,8.226205825805664,4.374482409159342,0.0007357039876903097,0.027320075904329617,0.997,0.97,5e-05
2026-04-08 17:20:55,1413,3.281395769119263,-0.0019320615877707799,6.636651929219564,4.374766031901042,0.0012721548633029063,0.12736742397149403,0.997,0.97,5e-05
2026-04-08 17:21:15,1414,2.120166023572286,-0.0069119285171230635,4.324149529139201,4.374605051676432,0.0012103943231826027,0.10589488670229912,0.997,0.97,5e-05
2026-04-08 17:21:34,1415,2.0707860469818113,0.000693594478070736,4.210176348686218,4.374468278884888,0.004237001901492477,0.0844460230320692,0.997,0.97,5e-05
2026-04-08 17:21:54,1416,3.2978278319040935,-7.75955617427826e-05,6.665802097320556,4.374451478322347,-0.00036959132412448523,0.08153409101068973,0.997,0.97,5e-05
2026-04-08 17:22:14,1417,1.8480231841405232,-0.001451245043426752,3.7689390977223716,4.3743898391723635,0.0006888482874880234,0.07317708308498065,0.997,0.97,5e-05
2026-04-08 17:22:33,1418,2.031346595287323,-0.0003728060983121395,4.133428454399109,4.374347066879272,0.0026060703676193953,0.09857954680919648,0.997,0.97,5e-05
2026-04-08 17:22:53,1419,1.6467244704564412,0.0006066091358661651,3.362218983968099,4.373954105377197,0.002331847914805015,0.04000946966310342,0.997,0.97,5e-05
2026-04-08 17:23:13,1420,1.7163509766260783,-0.002020873905469974,3.5067222754160565,4.373662885030111,0.0009682186568776767,0.08863636354605357,0.997,0.97,5e-05
2026-04-08 17:23:33,1421,1.5569208065668743,-0.0011176163951555887,3.186057281494141,4.373778820037842,0.001767299510538578,0.10116003801425298,0.997,0.97,5e-05
2026-04-08 17:24:03,1422,1.6968977053960164,0.001992260365902136,3.459794823328654,4.373995018005371,0.0023342015823194138,0.06690340886513392,0.997,0.97,5e-05
