timestamp,update_id,episode_id,phase_id,phase_name,max_step,episode_return,episode_len,done_reason,start_distance,final_distance,start_agl,final_agl,start_alt_error,final_alt_error,final_closing_speed,final_theta_deg,final_alpha_deg,final_beta_deg,final_alignment,final_forward_up_dot,final_grounded_flag,final_ang_vel_mag,episode_index,success_flag,min_distance,theta_at_min_distance,alignment_at_min_distance,closing_at_min_distance,agl_at_min_distance,mean_theta,bad_theta_frac,mean_a0,high_a0_frac,mean_thrust,mean_reward,sum_gate
2026-04-13 13:07:53,2143,11,1,v8_7_phase_2_1_thrust_guard_v2,500,155.40155291694924,193,success,113.87994384765624,14.965662956237791,0.4062908589839935,36.75399398803711,48.5619010925293,12.650936126708984,26.706247329711918,32.494536183876455,6.685715301141348,20.419127146414503,0.8434426797181437,0.979206383228302,0.0,2.6157519596005634,11,1.0,14.965662956237791,32.494536183876455,0.8434426797181437,26.706247329711918,36.75399398803711,51.414348793584736,0.0,-0.5457210398708601,0.13471502590673576,734.0709220096855,0.8051893933520686,7.609009352710184
2026-04-13 13:07:57,2144,12,1,v8_7_phase_2_1_thrust_guard_v2,500,-142.2532641157605,198,near_miss,114.24827575683594,15.03508186340332,0.4062908589839935,39.43910598754883,48.5619010925293,10.013198852539062,19.917001724243164,76.02745036843723,-76.18899800268638,121.53011597754882,0.2414569998394755,0.8429700136184692,0.0,1.222889023822655,12,0.0,15.03508186340332,76.02745036843723,0.2414569998394755,19.917001724243164,39.43910598754883,58.14625981804526,0.005050505050505051,-0.22871645464740617,0.36363636363636365,757.8462659014446,-0.7184508288674772,22.019100831058317
2026-04-13 13:08:00,2144,13,1,v8_7_phase_2_1_thrust_guard_v2,500,164.87830974450875,187,success,110.61280822753906,14.778581619262695,0.4062908589839935,35.05096435546875,48.5619010925293,14.350513458251951,24.343992233276367,18.89388784814271,17.17223109236157,-32.48437627748606,0.946119908039122,0.9929999113082886,0.0,0.953264707164214,13,1.0,14.778581619262695,18.89388784814271,0.946119908039122,24.343992233276367,35.05096435546875,47.484628443983866,0.0,-0.4466194194756488,0.22994652406417113,741.5035435393263,0.8817021911471057,4.937105262314049
2026-04-13 13:08:03,2144,14,1,v8_7_phase_2_1_thrust_guard_v2,500,167.13678007472632,189,success,110.93408203125,14.733450889587402,0.4062908589839935,35.28116989135742,48.5619010925293,14.132572174072266,24.93556022644043,14.500124485269184,-3.355730209278621,-12.629027459316394,0.968147096380742,0.9518870115280152,0.0,0.4383897804899208,14,1.0,14.733450889587402,14.500124485269184,0.968147096380742,24.93556022644043,35.28116989135742,48.14320335289943,0.0,-0.5430560536564343,0.13756613756613756,734.2707959757674,0.8843215876969643,3.1950805405704354
2026-04-13 13:08:07,2144,15,1,v8_7_phase_2_1_thrust_guard_v2,500,143.39242315054148,193,success,113.94927978515624,14.616663932800291,0.4062908589839935,36.67265319824219,48.5619010925293,12.73053741455078,28.48527336120605,24.00048219619733,18.807904304228718,11.450062530264969,0.9135420345507448,0.9879053831100464,0.0,3.980902479083824,15,1.0,14.616663932800291,24.00048219619733,0.9135420345507448,28.48527336120605,36.67265319824219,52.6870036619372,0.0,-0.5712820394688474,0.14507772020725387,732.1538470398365,0.7429659230598006,6.21151344528269
2026-04-13 13:08:10,2144,16,1,v8_7_phase_2_1_thrust_guard_v2,500,-152.441093678102,192,near_miss,111.9233627319336,15.875762939453123,0.4062908589839935,36.80163192749024,48.5619010925293,12.674880981445312,16.19400978088379,76.22382513726427,-71.98554932329878,-178.41736821599434,0.238129613025935,0.7748560905456543,0.0,1.9012181108388555,16,0.0,15.875762939453123,76.22382513726427,0.238129613025935,16.19400978088379,36.80163192749024,55.69269514367077,0.005208333333333333,-0.2808868865443704,0.328125,753.9334835091722,-0.7939640295734479,18.288349464707515
2026-04-13 13:08:13,2144,17,1,v8_7_phase_2_1_thrust_guard_v2,500,157.39473049515243,192,success,113.65479278564452,14.70568561553955,0.4062908589839935,36.45457458496094,48.5619010925293,12.944793701171877,26.38087654113769,26.76166471535044,7.78981538047391,-9.602392199391677,0.8928872904041868,0.9993712902069092,0.0,2.800351397302087,17,1.0,14.70568561553955,26.76166471535044,0.8928872904041868,26.38087654113769,36.45457458496094,51.698522686720004,0.0,-0.6031561295045927,0.13541666666666666,729.7632902871555,0.8197642213289189,6.094732793451986
2026-04-13 13:08:16,2145,18,1,v8_7_phase_2_1_thrust_guard_v2,500,158.69498704934597,187,success,108.15428161621094,14.620328903198242,0.4062908589839935,35.01051330566406,48.5619010925293,14.391563415527344,21.90514373779297,15.289800221254792,15.235416547535856,30.40311859964021,0.964604377780664,0.991874635219574,0.0,3.791123495543328,18,1.0,14.620328903198242,15.289800221254792,0.964604377780664,21.90514373779297,35.01051330566406,47.8237077613554,0.0,-0.49171550528589575,0.17647058823529413,738.1213371035578,0.8486362943815295,4.352110977495751
2026-04-13 13:08:19,2145,19,1,v8_7_phase_2_1_thrust_guard_v2,500,-168.6255487151741,209,near_miss,114.97859954833984,4.698906898498535,0.4062908589839935,47.52180480957031,48.5619010925293,1.887786865234375,15.569221496582031,76.1614313591962,-75.02693010786791,-31.95053552214703,0.2391871223030113,0.9644705653190612,0.0,1.3590574983883512,19,0.0,4.698906898498535,76.1614313591962,0.2391871223030113,15.569221496582031,47.52180480957031,57.25943741640225,0.004784688995215311,-0.06309059389497033,0.44976076555023925,770.2682054578772,-0.8068208072496368,32.605090539697926
2026-04-13 13:08:23,2145,20,1,v8_7_phase_2_1_thrust_guard_v2,500,152.75098068771155,192,success,114.9243392944336,14.757635116577148,0.4062908589839935,37.46820831298828,48.5619010925293,11.934337615966797,29.18906784057617,30.11071820127196,20.169468364324903,9.868774699664051,0.8650575888710497,0.9898297786712646,0.0,1.306285938473882,20,1.0,14.757635116577148,30.11071820127196,0.8650575888710497,29.18906784057617,37.46820831298828,53.1765453586137,0.0,-0.5015565828313507,0.171875,737.3832562876487,0.7955780244151643,10.747995371552136
2026-04-13 13:08:26,2145,21,1,v8_7_phase_2_1_thrust_guard_v2,500,161.16579910991996,187,success,109.25823974609376,14.760686874389648,0.4062908589839935,34.89528274536133,48.5619010925293,14.505470275878906,22.196701049804688,11.828600151803537,8.578559649411458,-20.699332242019693,0.9787651891719632,0.9932449460029602,0.0,0.5581801090050985,21,1.0,14.760686874389648,11.828600151803537,0.9787651891719632,22.196701049804688,34.89528274536133,46.64289473195425,0.0,-0.4984666185446064,0.18181818181818182,737.6150036091545,0.8618491931011764,5.324305211685448
2026-04-13 13:08:29,2145,22,1,v8_7_phase_2_1_thrust_guard_v2,500,-162.07246123292856,216,near_miss,114.6175537109375,3.6014347076416016,0.4062908589839935,49.0158805847168,48.5619010925293,0.3836402893066406,4.703502178192139,80.6128978677253,71.0158400460754,9.122754117758578,0.1631038705911327,0.9974679946899414,0.0,0.1240494820382031,22,0.0,3.6014347076416016,80.6128978677253,0.1631038705911327,4.703502178192139,49.0158805847168,56.71603889045156,0.004629629629629629,-0.24244935847646384,0.37037037037037035,756.8162981142652,-0.7503354686709656,32.60127177444439
2026-04-13 13:08:32,2145,23,1,v8_7_phase_2_1_thrust_guard_v2,500,166.40920327747077,188,success,110.5268783569336,14.728072166442873,0.4062908589839935,35.44424057006836,48.5619010925293,13.960243225097656,23.566181182861328,8.305862639251407,0.918984237022056,3.979468847256298,0.989511013022046,0.9806625843048096,0.0,2.633165587473929,23,1.0,14.728072166442873,8.305862639251407,0.989511013022046,23.566181182861328,35.44424057006836,47.42375758980579,0.0,-0.524002248941465,0.16489361702127658,735.6998313293901,0.8851553365822915,6.10229457014134
2026-04-13 13:08:36,2146,24,1,v8_7_phase_2_1_thrust_guard_v2,500,154.58236973573366,192,success,113.5835952758789,14.659761428833008,0.4062908589839935,37.17227935791016,48.5619010925293,12.22711181640625,26.69317626953125,33.732330386022845,-30.763250568912884,24.87303203247729,0.8316409066992168,0.9997130632400512,0.0,2.513342642793708,24,1.0,14.659761428833008,33.732330386022845,0.8316409066992168,26.69317626953125,37.17227935791016,54.00014484772472,0.0,-0.5872493685553005,0.11979166666666667,730.9562973583525,0.8051165090402795,9.30040498116363
2026-04-13 13:08:39,2146,25,1,v8_7_phase_2_1_thrust_guard_v2,500,163.35475386746228,188,success,107.6218032836914,14.619690895080566,0.4062908589839935,35.11095428466797,48.5619010925293,14.29120635986328,20.021581649780277,14.852966935150164,3.9844279914805503,22.39769293008921,0.9665868293429294,0.9885717034339904,0.0,2.939963028093495,25,1.0,14.619690895080566,14.852966935150164,0.9665868293429294,20.021581649780277,35.11095428466797,45.6023861893398,0.0,-0.46519135038784526,0.19680851063829788,740.1106487209116,0.8689082652524589,2.9415125664348905
2026-04-13 13:08:42,2146,26,1,v8_7_phase_2_1_thrust_guard_v2,500,149.19686155491434,194,success,113.21379852294922,14.717053413391112,0.4062908589839935,36.35444641113281,48.5619010925293,13.048355102539062,27.19412422180176,22.167365290898044,-16.04770703986338,-9.692293710568324,0.9260856463464386,0.991451621055603,0.0,4.835684230424926,26,1.0,14.717053413391112,22.167365290898044,0.9260856463464386,27.19412422180176,36.35444641113281,52.43727217623992,0.0,-0.598240560113894,0.13402061855670103,730.131957991458,0.7690559873964656,5.330936655891905
2026-04-13 13:08:45,2146,27,1,v8_7_phase_2_1_thrust_guard_v2,500,152.75814418613822,190,success,110.00755310058594,14.890575408935549,0.4062908589839935,35.64643096923828,48.5619010925293,13.757667541503906,25.659818649291992,19.840861133166424,-20.096482670401443,15.503118981865336,0.9406389549302806,0.9876424074172974,0.0,4.203366854496816,27,1.0,14.890575408935549,19.840861133166424,0.9406389549302806,25.659818649291992,35.64643096923828,50.731822030967656,0.0,-0.5534212638072572,0.19473684210526315,733.4934052144557,0.8039902325586222,6.459507442930861
2026-04-13 13:08:48,2146,28,1,v8_7_phase_2_1_thrust_guard_v2,500,149.47189379650732,193,success,115.2432632446289,14.47209930419922,0.4062908589839935,36.995941162109375,48.5619010925293,12.406230926513672,28.937131881713867,23.009121219305,14.873230398870298,1.683099697586185,0.9204426392258522,0.9901352524757384,0.0,1.4337436805241923,28,1.0,14.47209930419922,23.009121219305,0.9204426392258522,28.937131881713867,36.995941162109375,52.43265284069925,0.0,-0.5789559996277311,0.15025906735751296,731.5783000279201,0.7744657709663592,7.516082008219073
2026-04-13 13:08:51,2146,29,1,v8_7_phase_2_1_thrust_guard_v2,500,154.50210820037825,193,success,111.71328735351562,14.787403106689451,0.4062908589839935,35.86387634277344,48.5619010925293,13.536148071289062,23.208232879638672,23.834648618244007,-23.25121556688881,-21.715900032043955,0.914715463620038,0.9976059198379515,0.0,1.795589333103475,29,1.0,14.787403106689451,23.834648618244007,0.914715463620038,23.208232879638672,35.86387634277344,51.01748201436002,0.0,-0.5979976444963578,0.13471502590673576,730.1501766627732,0.8005290580330479,3.242748867637282
2026-04-13 13:08:54,2146,30,1,v8_7_phase_2_1_thrust_guard_v2,500,168.2219889576544,188,success,107.70684814453124,14.658205032348633,0.4062908589839935,34.85527038574219,48.5619010925293,14.548725128173828,20.551204681396484,13.556676431630844,4.71683771391748,26.408292925808784,0.9721385228056924,0.985142171382904,0.0,2.897394109084324,30,1.0,14.658205032348633,13.556676431630844,0.9721385228056924,20.551204681396484,34.85527038574219,47.8948947244461,0.0,-0.5507740252998043,0.18617021276595744,733.6919481025146,0.8947978136045446,4.918111377947312
2026-04-13 13:08:58,2147,31,1,v8_7_phase_2_1_thrust_guard_v2,500,160.81823621001132,190,success,114.0472412109375,14.832489013671877,0.4062908589839935,36.26431655883789,48.5619010925293,13.143733978271484,28.666481018066406,13.845391942941868,12.191635805247117,-0.5411614908296638,0.9709449996928132,0.9712145328521729,0.0,1.011344310191976,31,1.0,14.832489013671877,13.845391942941868,0.9709449996928132,28.666481018066406,36.26431655883789,50.722194057013695,0.0,-0.4908285223682852,0.2,738.1878608223786,0.8464117695263754,9.271448134591212
2026-04-13 13:09:01,2147,32,1,v8_7_phase_2_1_thrust_guard_v2,500,152.88912685394735,187,success,108.69075012207033,14.583515167236328,0.4062908589839935,35.093318939208984,48.5619010925293,14.31240463256836,21.489051818847656,21.153789123730245,21.155151746469663,-43.18884340512139,0.9326151597149668,0.9844067692756652,0.0,1.9476394996695832,32,1.0,14.583515167236328,21.153789123730245,0.9326151597149668,21.489051818847656,35.093318939208984,47.4146260725934,0.0,-0.5036637438411381,0.15508021390374332,737.2252192119147,0.8175889136574725,5.102057854840656
2026-04-13 13:09:04,2147,33,1,v8_7_phase_2_1_thrust_guard_v2,500,172.03247492479235,186,success,108.25130462646484,14.868804931640623,0.4062908589839935,34.78557586669922,48.5619010925293,14.614376068115234,20.079195022583008,13.96044733328438,2.235371291513668,37.558028623173705,0.9704624996207712,0.9978985786437988,0.0,3.1263612132968346,33,1.0,14.868804931640623,13.96044733328438,0.9704624996207712,20.079195022583008,34.78557586669922,46.16947415540053,0.0,-0.48884136535687955,0.1935483870967742,738.336897598234,0.9249057791655506,4.308618357316716
2026-04-13 13:09:07,2147,34,1,v8_7_phase_2_1_thrust_guard_v2,500,157.71160735864595,188,success,107.5315933227539,14.842692375183104,0.4062908589839935,34.78514862060547,48.5619010925293,14.618331909179688,19.255460739135746,6.483254406877007,3.045875475929819,-10.155529092909635,0.9936048986615288,0.9919354319572448,0.0,5.353683292203519,34,1.0,14.842692375183104,6.483254406877007,0.9936048986615288,19.255460739135746,34.78514862060547,46.683022087026046,0.0,-0.5164465976760109,0.19680851063829788,736.2665051742991,0.8388915285034358,3.7541275231914693
2026-04-13 13:09:10,2147,35,1,v8_7_phase_2_1_thrust_guard_v2,500,154.34273713924455,189,success,112.198486328125,14.995172500610352,0.4062908589839935,35.33353042602539,48.5619010925293,14.06766128540039,26.258642196655277,23.042927240601976,15.941765683194603,-27.650726533948905,0.9202118508895344,0.99449360370636,0.0,2.271642458570049,35,1.0,14.995172500610352,23.042927240601976,0.9202118508895344,26.258642196655277,35.33353042602539,49.99119682580453,0.0,-0.5300632991320479,0.164021164021164,735.2452525650964,0.8166282388319818,5.688558630193436
2026-04-13 13:09:13,2147,36,1,v8_7_phase_2_1_thrust_guard_v2,500,161.93885142515057,186,success,106.83455657958984,14.641165733337402,0.4062908589839935,34.90689849853516,48.5619010925293,14.493656158447266,20.142438888549805,10.842425849812184,8.539390222068729,-31.760174734884192,0.9821482310630588,0.9978244304656982,0.0,2.2182312647974327,36,1.0,14.641165733337402,10.842425849812184,0.9821482310630588,20.142438888549805,34.90689849853516,46.16223681718524,0.0,-0.4999747969440475,0.1774193548387097,737.5018902291964,0.8706389861567236,5.6756251427273225
2026-04-13 13:09:17,2148,37,1,v8_7_phase_2_1_thrust_guard_v2,500,151.31402999244918,196,success,113.66918182373048,13.771172523498535,0.4062908589839935,37.40771865844727,48.5619010925293,11.996559143066406,25.87936019897461,40.03868502783064,-30.764739550151948,44.332415147667454,0.7656102704940094,0.9828120470046996,0.0,3.3347092536331435,37,1.0,13.771172523498535,40.03868502783064,0.7656102704940094,25.87936019897461,37.40771865844727,54.34153781149752,0.0,-0.645155974207636,0.10714285714285714,726.6133019344273,0.7720103571043325,4.99148626401461
2026-04-13 13:09:20,2148,38,1,v8_7_phase_2_1_thrust_guard_v2,500,157.9270460686387,185,success,107.23912811279295,14.97828483581543,0.4062908589839935,34.52131652832031,48.5619010925293,14.881423950195312,20.7119197845459,12.097988789084363,7.570330666590135,35.52745777915852,0.977790594239917,0.994010865688324,0.0,3.341741942936853,38,1.0,14.97828483581543,12.097988789084363,0.977790594239917,20.7119197845459,34.52131652832031,46.41882292659727,0.0,-0.4876254465833709,0.1837837837837838,738.4280915062471,0.8536597084791281,5.10934618661422
2026-04-13 13:09:23,2148,39,1,v8_7_phase_2_1_thrust_guard_v2,500,157.12856059431314,195,success,115.76001739501952,14.911735534667969,0.4062908589839935,37.029632568359375,48.5619010925293,12.370540618896484,28.821365356445312,31.25526666086934,-30.383922352977887,2.369352709159461,0.8548641811262506,0.998866081237793,0.0,3.06801047204618,39,1.0,14.911735534667969,31.25526666086934,0.8548641811262506,28.821365356445312,37.029632568359375,54.31088899894856,0.0,-0.6568587486321728,0.1076923076923077,725.735593852587,0.8057874902272469,5.034045893704403
2026-04-13 13:09:26,2148,40,1,v8_7_phase_2_1_thrust_guard_v2,500,168.02835407461112,191,success,108.60235595703124,14.712038040161133,0.4062908589839935,35.8846549987793,48.5619010925293,13.51923370361328,15.106528282165527,24.30597948229908,-8.855433320248974,21.21760016605109,0.9113603253533364,0.9851891398429872,0.0,0.7501499508732513,40,1.0,14.712038040161133,24.30597948229908,0.9113603253533364,15.106528282165527,35.8846549987793,46.72016877646009,0.0,-0.49237565243499676,0.18848167539267016,738.0718260673752,0.8797296024848751,2.3401709483271373
2026-04-13 13:09:29,2148,41,1,v8_7_phase_2_1_thrust_guard_v2,500,156.69526838063408,189,success,109.17211151123048,14.916784286499023,0.4062908589839935,35.01749420166016,48.5619010925293,14.38800811767578,22.77871322631836,23.3439883188378,-21.30458774777308,-31.36174931002984,0.9181424341965806,0.9819204807281494,0.0,4.140809425158318,41,1.0,14.916784286499023,23.3439883188378,0.9181424341965806,22.77871322631836,35.01749420166016,49.21551445795026,0.0,-0.5760620986037548,0.13756613756613756,731.7953426047184,0.829075494077429,3.5063303004795667
2026-04-13 13:09:32,2148,42,1,v8_7_phase_2_1_thrust_guard_v2,500,155.14465569294606,188,success,109.15708923339844,14.972983360290527,0.4062908589839935,35.05687713623047,48.5619010925293,14.342605590820312,21.99447631835937,15.25550754897945,13.212743963522144,-5.663433204102724,0.9647620355319784,0.9996288418769836,0.0,4.642827015410194,42,1.0,14.972983360290527,15.25550754897945,0.9647620355319784,21.99447631835937,35.05687713623047,47.81129989387113,0.0,-0.48867220476274675,0.2074468085106383,738.349584642794,0.8252375302816279,3.9049724847948486
2026-04-13 13:09:36,2149,43,1,v8_7_phase_2_1_thrust_guard_v2,500,160.0012275524778,189,success,107.16509246826172,14.768823623657228,0.4062908589839935,35.51406478881836,48.5619010925293,13.885597229003906,22.449634552001957,20.156299759605123,-17.780109390756245,21.617480421198657,0.938756113211143,0.9966410398483276,0.0,0.6489471929380309,43,1.0,14.768823623657228,20.156299759605123,0.938756113211143,22.449634552001957,35.51406478881836,50.26037804126252,0.0,-0.5533307796620108,0.13227513227513227,733.5001915253492,0.8465673415475015,5.608896358561999
2026-04-13 13:09:39,2149,44,1,v8_7_phase_2_1_thrust_guard_v2,500,147.7929274904676,187,success,108.10448455810548,14.876452445983888,0.4062908589839935,35.66438293457031,48.5619010925293,13.73602294921875,23.30941200256348,25.1353061739639,-11.49536546748237,-31.08380842213451,0.9053072316048996,0.9973937273025512,0.0,2.5920333213799607,44,1.0,14.876452445983888,25.1353061739639,0.9053072316048996,23.30941200256348,35.66438293457031,50.04427189558351,0.0,-0.5109235463056335,0.17647058823529413,736.6807340270775,0.790336510644212,7.1777140438280895
2026-04-13 13:09:42,2149,45,1,v8_7_phase_2_1_thrust_guard_v2,500,162.9853416501087,190,success,108.04851531982422,14.902399063110352,0.4062908589839935,34.59479522705078,48.5619010925293,14.805679321289062,20.748519897460938,10.484039847646091,-1.094142837461446,31.428500748788373,0.9833056324350238,0.9958277940750122,0.0,1.5568968454504744,45,1.0,14.902399063110352,10.484039847646091,0.9833056324350238,20.748519897460938,34.59479522705078,46.82985304402174,0.0,-0.6071459249838402,0.12105263157894737,729.464055626212,0.857817587632151,2.2120994031674828
2026-04-13 13:09:45,2149,46,1,v8_7_phase_2_1_thrust_guard_v2,500,146.34251248703842,193,success,112.14094543457033,14.57928466796875,0.4062908589839935,36.63972473144531,48.5619010925293,12.764728546142578,24.28716087341309,39.327546222016416,-39.22221445973107,-37.89407051524375,0.7735356083444279,0.9800211191177368,0.0,1.7590206566154682,46,1.0,14.57928466796875,39.327546222016416,0.7735356083444279,24.28716087341309,36.63972473144531,54.060611840505594,0.0,-0.6271561760650803,0.13989637305699482,727.963286795119,0.7582513600364686,6.668458249124492
2026-04-13 13:09:48,2149,47,1,v8_7_phase_2_1_thrust_guard_v2,500,163.3622151013455,189,success,108.46448516845705,14.791324615478516,0.4062908589839935,34.98915481567383,48.5619010925293,14.417560577392578,17.64255714416504,24.51006724224635,-4.4377374014105415,-36.45273667583098,0.9098883925222916,0.9753269553184508,0.0,3.2919476001894954,47,1.0,14.791324615478516,24.51006724224635,0.9098883925222916,17.64255714416504,34.98915481567383,45.091495069335274,0.0,-0.4779915940459995,0.23809523809523808,739.15063044655,0.8643503444515634,4.289210793249499
2026-04-13 13:09:51,2149,48,1,v8_7_phase_2_1_thrust_guard_v2,500,157.04145333346685,187,success,107.7167510986328,14.953243255615234,0.4062908589839935,34.5495719909668,48.5619010925293,14.850326538085938,20.830278396606445,6.754937560832135,4.674830342974609,20.73924103734008,0.993058324283186,0.999469518661499,0.0,5.449525473338678,48,1.0,14.953243255615234,6.754937560832135,0.993058324283186,20.830278396606445,34.5495719909668,46.50571158323641,0.0,-0.5267497212526433,0.18716577540106952,735.4937709060517,0.8397938680934056,2.9237646411674687
2026-04-13 13:09:54,2149,49,1,v8_7_phase_2_1_thrust_guard_v2,500,158.1594064068052,189,success,106.78214263916016,14.650257110595703,0.4062908589839935,34.855003356933594,48.5619010925293,14.54961395263672,20.94526481628418,15.968835430422656,-10.165562640800385,-35.14720407259099,0.9614114796038642,0.9841866493225098,0.0,4.077794548439931,49,1.0,14.650257110595703,15.968835430422656,0.9614114796038642,20.94526481628418,34.855003356933594,47.39402706097386,0.0,-0.5144338120839426,0.15343915343915343,736.4174640937043,0.8368222561206624,4.0985055193208835
