planned_phase,radius_min,radius_max,radius_mid,max_step,score,reward_corr,reward_sep,failure_order,thrust_score,theta_progress_gain,alpha_beta_gain,axis_error_penalty_gain,angle_focus_gain,turn_toward_gain,action_alignment_gain,reverse_penalty_gain,near_success_gain,thrust_gate_gain,thrust_gate_target_norm,thrust_gate_theta_start_deg,thrust_gate_theta_span_deg,thrust_gate_distance_scale,thrust_gate_distance_floor,min_thrust,max_thrust,phase_candidates,phase_elapsed_seconds
1,105.0,120.0,112.5,520.0,55.53345489501953,0.7837587594985962,61.09330368041992,138.66119384765625,2.1087074279785156,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.04800000041723251,0.4049999713897705,0.25,1.649999976158142,-0.3499999940395355,55.0,12.0,40.0,0.3499999940395355,720.0,850.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.52234649658203,0.7808231711387634,60.27609634399414,138.16497802734375,2.3263936042785645,1.6649999618530273,0.33000001311302185,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.03200000151991844,0.4049999713897705,0.25,1.649999976158142,-0.44999998807907104,55.0,12.0,30.0,0.800000011920929,720.0,820.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.51953125,0.7852110266685486,61.352088928222656,137.9624481201172,2.036911725997925,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.024000000208616257,0.4049999713897705,0.3375000059604645,1.399999976158142,-0.44999998807907104,55.0,12.0,75.0,0.800000011920929,700.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.5065803527832,0.7820348143577576,60.51511764526367,137.87489318847656,2.2463037967681885,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.03200000151991844,0.4049999713897705,0.25,1.649999976158142,-0.3499999940395355,55.0,12.0,50.0,0.800000011920929,700.0,850.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.505977630615234,0.7821032404899597,60.41517639160156,137.1286163330078,2.28487491607666,1.6649999618530273,0.33000001311302185,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.03200000151991844,0.4049999713897705,0.25,1.649999976158142,-0.44999998807907104,55.0,15.0,35.0,0.6499999761581421,690.0,820.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.49745559692383,0.7826839685440063,61.0349235534668,139.7291717529297,2.0808207988739014,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.024000000208616257,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.25,55.0,12.0,35.0,0.6499999761581421,690.0,870.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.49650192260742,0.7820586562156677,60.43656921386719,137.20033264160156,2.2731399536132812,1.6649999618530273,0.33000001311302185,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.05999999865889549,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.3499999940395355,55.0,12.0,40.0,0.800000011920929,730.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.49408721923828,0.7826290130615234,60.08854675292969,135.8310089111328,2.3263936042785645,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.03999999910593033,0.44999998807907104,0.25,1.649999976158142,-0.44999998807907104,55.0,12.0,30.0,0.800000011920929,690.0,870.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.48654556274414,0.7820931077003479,60.253944396972656,137.34423828125,2.263246536254883,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.03200000151991844,0.44999998807907104,0.2874999940395355,1.649999976158142,-0.4000000059604645,55.0,15.0,30.0,0.800000011920929,710.0,850.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.48379898071289,0.7828697562217712,60.152565002441406,135.8013916015625,2.3010592460632324,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.03999999910593033,0.44999998807907104,0.2874999940395355,1.649999976158142,-0.3499999940395355,55.0,12.0,30.0,0.800000011920929,730.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.4806022644043,0.7827887535095215,60.89105987548828,138.88221740722656,2.1084766387939453,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.05999999865889549,0.4049999713897705,0.15000000596046448,1.649999976158142,-0.44999998807907104,55.0,15.0,75.0,0.6499999761581421,720.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.47610855102539,0.7829952836036682,60.730194091796875,137.6956787109375,2.1609673500061035,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.05999999865889549,0.4049999713897705,0.20000000298023224,1.649999976158142,-0.4000000059604645,55.0,12.0,35.0,0.3499999940395355,700.0,820.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.47450256347656,0.7860453724861145,59.110877990722656,133.01028442382812,2.3109405040740967,1.6649999618530273,0.4650000035762787,0.33249998092651367,1.8700001239776611,0.20399999618530273,0.05999999865889549,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.44999998807907104,55.0,15.0,30.0,0.6499999761581421,700.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.469844818115234,0.7847776412963867,61.21259689331055,137.8959503173828,2.0216128826141357,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.03200000151991844,0.4049999713897705,0.25,1.649999976158142,-0.3499999940395355,55.0,15.0,50.0,0.6499999761581421,690.0,820.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.46739196777344,0.7803633213043213,60.0654411315918,137.70884704589844,2.330681562423706,1.6649999618530273,0.30000001192092896,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.024000000208616257,0.4049999713897705,0.20000000298023224,1.649999976158142,-0.44999998807907104,55.0,15.0,35.0,0.800000011920929,690.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.461551666259766,0.7827887535095215,60.40823745727539,137.31935119628906,2.1932618618011475,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.05999999865889549,0.44999998807907104,0.15000000596046448,1.649999976158142,-0.44999998807907104,55.0,15.0,35.0,0.3499999940395355,730.0,870.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.45855712890625,0.7857038378715515,61.39661407470703,137.35244750976562,1.977419137954712,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.05999999865889549,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.30000001192092896,50.0,20.0,30.0,0.6499999761581421,690.0,850.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.4490852355957,0.7829595804214478,60.2181396484375,136.03305053710938,2.2463037967681885,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.024000000208616257,0.44999998807907104,0.3375000059604645,1.649999976158142,-0.3499999940395355,55.0,12.0,50.0,0.800000011920929,730.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.44895553588867,0.7821205854415894,60.885536193847656,139.7982177734375,2.067511558532715,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.024000000208616257,0.4049999713897705,0.20000000298023224,1.649999976158142,-0.44999998807907104,55.0,20.0,30.0,0.800000011920929,710.0,850.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.44684982299805,0.7820607423782349,60.38735580444336,136.8890380859375,2.241668939590454,1.6649999618530273,0.30000001192092896,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.03200000151991844,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.44999998807907104,55.0,15.0,30.0,0.3499999940395355,690.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.44524383544922,0.7805027365684509,60.311676025390625,138.85595703125,2.2301084995269775,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.024000000208616257,0.4049999713897705,0.20000000298023224,1.649999976158142,-0.4000000059604645,55.0,15.0,30.0,0.6499999761581421,690.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.441246032714844,0.7855454683303833,61.38177490234375,137.5557861328125,1.9592878818511963,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.04800000041723251,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.25,55.0,12.0,40.0,0.3499999940395355,700.0,820.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.43901443481445,0.7832426428794861,60.13799285888672,135.0156707763672,2.2763047218322754,1.6649999618530273,0.33000001311302185,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.03999999910593033,0.44999998807907104,0.3375000059604645,1.649999976158142,-0.44999998807907104,55.0,15.0,30.0,0.5,690.0,820.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.432579040527344,0.7805584669113159,60.24952697753906,138.23931884765625,2.24882173538208,1.6649999618530273,0.33000001311302185,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.04800000041723251,0.4049999713897705,0.25,1.649999976158142,-0.4000000059604645,55.0,15.0,35.0,0.800000011920929,710.0,820.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.43256378173828,0.7810766100883484,60.46106719970703,138.78689575195312,2.181655168533325,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.024000000208616257,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.44999998807907104,55.0,12.0,50.0,0.6499999761581421,690.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.43183517456055,0.7842390537261963,61.0517578125,137.8393096923828,2.024390697479248,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.03999999910593033,0.4049999713897705,0.15000000596046448,1.649999976158142,-0.3499999940395355,50.0,25.0,30.0,0.800000011920929,710.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.42832946777344,0.7829373478889465,60.780921936035156,138.13067626953125,2.091730833053589,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.03200000151991844,0.4049999713897705,0.25,1.399999976158142,-0.44999998807907104,55.0,12.0,50.0,0.800000011920929,700.0,870.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.42121124267578,0.783907413482666,59.66258239746094,133.34597778320312,2.330681562423706,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.05999999865889549,0.5174999833106995,0.25,1.649999976158142,-0.44999998807907104,55.0,15.0,35.0,0.800000011920929,710.0,850.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.420230865478516,0.7814351320266724,60.45329666137695,138.33551025390625,2.1728341579437256,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.03200000151991844,0.4049999713897705,0.25,1.649999976158142,-0.44999998807907104,55.0,12.0,40.0,0.5,730.0,850.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.41875457763672,0.7823452353477478,60.90532684326172,139.52711486816406,2.03766131401062,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.03999999910593033,0.4049999713897705,0.20000000298023224,1.649999976158142,-0.44999998807907104,55.0,20.0,30.0,0.6499999761581421,730.0,850.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.41259765625,0.7800374627113342,60.20317077636719,138.58477783203125,2.242431879043579,1.6649999618530273,0.33000001311302185,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.04800000041723251,0.4049999713897705,0.25,1.649999976158142,-0.3499999940395355,55.0,12.0,35.0,0.6499999761581421,720.0,850.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.41061782836914,0.7855097651481628,58.963321685791016,133.34388732910156,2.26718807220459,1.6649999618530273,0.4650000035762787,0.33249998092651367,1.8700001239776611,0.23999999463558197,0.024000000208616257,0.4049999713897705,0.25,1.649999976158142,-0.3499999940395355,55.0,12.0,30.0,0.6499999761581421,690.0,870.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.410457611083984,0.7832961678504944,60.36646270751953,136.3822479248047,2.163832664489746,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.04800000041723251,0.44999998807907104,0.2874999940395355,1.649999976158142,-0.4000000059604645,55.0,15.0,30.0,0.3499999940395355,720.0,820.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.40817642211914,0.7829264998435974,60.05262756347656,135.0551300048828,2.265253782272339,1.6649999618530273,0.33000001311302185,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.03999999910593033,0.44999998807907104,0.2874999940395355,1.649999976158142,-0.44999998807907104,55.0,12.0,50.0,0.800000011920929,710.0,820.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.403968811035156,0.7850542068481445,60.83835983276367,136.6298828125,2.0237221717834473,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.024000000208616257,0.44999998807907104,0.3375000059604645,1.649999976158142,-0.30000001192092896,50.0,25.0,30.0,0.800000011920929,730.0,850.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.401432037353516,0.7842581272125244,60.65684509277344,136.75286865234375,2.0681283473968506,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.04800000041723251,0.44999998807907104,0.25,1.399999976158142,-0.44999998807907104,55.0,12.0,60.0,0.800000011920929,710.0,870.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.400367736816406,0.7831724286079407,61.0794563293457,139.11917114257812,1.9854573011398315,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.05999999865889549,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.30000001192092896,50.0,30.0,40.0,0.800000011920929,720.0,870.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.398948669433594,0.7814416885375977,59.97047424316406,136.77261352539062,2.255023956298828,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.03200000151991844,0.44999998807907104,0.25,1.649999976158142,-0.4000000059604645,55.0,12.0,35.0,0.6499999761581421,690.0,820.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.395755767822266,0.7817478775978088,60.66284942626953,139.072265625,2.0830507278442383,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.024000000208616257,0.4049999713897705,0.25,1.399999976158142,-0.4000000059604645,55.0,12.0,35.0,0.6499999761581421,690.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.39504623413086,0.7839130163192749,61.05985641479492,138.3756103515625,1.977974772453308,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.03999999910593033,0.4049999713897705,0.20000000298023224,1.649999976158142,-0.30000001192092896,55.0,15.0,50.0,0.800000011920929,720.0,850.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.39482116699219,0.7850543856620789,60.838356018066406,136.62985229492188,2.0145678520202637,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.024000000208616257,0.44999998807907104,0.3375000059604645,1.649999976158142,-0.25,55.0,12.0,50.0,0.6499999761581421,690.0,820.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.392242431640625,0.7806965112686157,60.15080642700195,137.66940307617188,2.234799861907959,1.6649999618530273,0.30000001192092896,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.024000000208616257,0.4049999713897705,0.25,1.649999976158142,-0.4000000059604645,55.0,15.0,40.0,0.800000011920929,690.0,870.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.388465881347656,0.7804914712905884,60.190731048583984,138.20443725585938,2.213163375854492,1.6649999618530273,0.33000001311302185,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.03200000151991844,0.4049999713897705,0.20000000298023224,1.649999976158142,-0.44999998807907104,55.0,12.0,30.0,0.3499999940395355,690.0,870.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.38472366333008,0.7878906726837158,59.30804443359375,131.75746154785156,2.1728339195251465,1.6649999618530273,0.4650000035762787,0.33249998092651367,1.8700001239776611,0.3840000033378601,0.03200000151991844,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.44999998807907104,55.0,12.0,40.0,0.5,700.0,870.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.383522033691406,0.7800583839416504,60.247406005859375,138.82626342773438,2.197697877883911,1.6649999618530273,0.33000001311302185,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.03200000151991844,0.4049999713897705,0.2874999940395355,1.649999976158142,-0.4000000059604645,55.0,12.0,75.0,0.800000011920929,710.0,870.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.38208770751953,0.7801011800765991,60.27521514892578,139.0658416748047,2.1803269386291504,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.03200000151991844,0.4049999713897705,0.20000000298023224,1.649999976158142,-0.4000000059604645,55.0,15.0,40.0,0.6499999761581421,730.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.38164138793945,0.7831013202667236,60.97825622558594,139.10733032226562,1.9763967990875244,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.2759999930858612,0.024000000208616257,0.4049999713897705,0.20000000298023224,1.649999976158142,-0.20000000298023224,50.0,15.0,30.0,0.800000011920929,700.0,870.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.38129806518555,0.785918653011322,60.9354133605957,135.7830047607422,1.9913756847381592,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.03999999910593033,0.44999998807907104,0.3375000059604645,1.649999976158142,-0.44999998807907104,55.0,20.0,60.0,0.800000011920929,700.0,820.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.37687301635742,0.7809349894523621,60.2021484375,137.15274047851562,2.2298827171325684,1.4399999380111694,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.03200000151991844,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.44999998807907104,55.0,15.0,75.0,0.800000011920929,690.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.3756103515625,0.7809850573539734,60.186973571777344,137.51217651367188,2.2083752155303955,1.6649999618530273,0.33000001311302185,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.04800000041723251,0.4049999713897705,0.15000000596046448,1.649999976158142,-0.30000001192092896,55.0,12.0,50.0,0.800000011920929,700.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.37154769897461,0.7837142944335938,60.868080139160156,137.41937255859375,2.0237221717834473,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.03999999910593033,0.4049999713897705,0.25,1.649999976158142,-0.30000001192092896,50.0,25.0,30.0,0.800000011920929,710.0,850.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.36956787109375,0.782484233379364,60.77140426635742,138.43267822265625,2.0431480407714844,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.23999999463558197,0.05999999865889549,0.4049999713897705,0.2874999940395355,1.399999976158142,-0.4000000059604645,55.0,12.0,35.0,0.5,730.0,850.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.36671829223633,0.7867271900177002,59.32062911987305,129.8151397705078,2.317030668258667,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.03200000151991844,0.6075000166893005,0.3375000059604645,1.649999976158142,-0.4000000059604645,55.0,12.0,30.0,0.800000011920929,710.0,820.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.366397857666016,0.7806020975112915,60.35255432128906,138.51571655273438,2.1609673500061035,1.6649999618530273,0.33000001311302185,0.2800000011920929,1.8700001239776611,0.20399999618530273,0.04800000041723251,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.4000000059604645,55.0,12.0,35.0,0.3499999940395355,710.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.366294860839844,0.7827374935150146,60.06065368652344,135.56582641601562,2.2074856758117676,1.6649999618530273,0.36000001430511475,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.024000000208616257,0.44999998807907104,0.20000000298023224,1.649999976158142,-0.4000000059604645,55.0,15.0,50.0,0.800000011920929,730.0,850.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.36572265625,0.785552978515625,59.06634521484375,133.6202850341797,2.200645685195923,1.6649999618530273,0.4650000035762787,0.33249998092651367,1.8700001239776611,0.20399999618530273,0.024000000208616257,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.44999998807907104,55.0,12.0,75.0,0.800000011920929,730.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.36296463012695,0.7845587134361267,61.274818420410156,138.5382080078125,1.891068458557129,1.6649999618530273,0.4650000035762787,0.2800000011920929,1.8700001239776611,0.3240000009536743,0.024000000208616257,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.3499999940395355,50.0,25.0,50.0,0.6499999761581421,700.0,840.0,21430272,721.3626458644867
1,105.0,120.0,112.5,520.0,55.35865020751953,0.7845379710197449,61.042213439941406,137.0114288330078,1.9772061109542847,1.6649999618530273,0.4050000309944153,0.2800000011920929,1.8700001239776611,0.3840000033378601,0.05999999865889549,0.4049999713897705,0.3375000059604645,1.649999976158142,-0.20000000298023224,55.0,12.0,30.0,0.6499999761581421,690.0,820.0,21430272,721.3626458644867
