timestamp,update_id,episode_id,phase_id,phase_name,max_step,episode_return,episode_len,done_reason,start_distance,final_distance,start_agl,final_agl,start_alt_error,final_alt_error,final_closing_speed,final_theta_deg,final_alpha_deg,final_beta_deg,final_alignment,final_forward_up_dot,final_grounded_flag,final_ang_vel_mag
2026-04-08 12:39:28,1202,1,1,manual_active_config,475,219.09249102712374,130,success,90.07537841796875,14.708817481994629,0.40629085898399353,37.19730758666992,48.5619010925293,12.20379638671875,38.71470260620117,29.22783087368319,23.2764548234193,0.0,0.8726850011629288,0.9910906553268433,0.0,1.5454373703761335
2026-04-08 12:39:31,1202,2,1,manual_active_config,475,-228.6972635078095,251,wrong_way,81.94864654541016,89.23546600341797,0.40629085898399353,123.73333740234375,48.5619010925293,-74.30358123779297,-51.870330810546875,130.61541504544633,-142.36272570084296,8.789190730583604,-0.6509784705666037,0.9140318036079407,0.0,3.0335884130829878
2026-04-08 12:39:35,1202,3,1,manual_active_config,475,-242.88903186343163,256,wrong_way,88.21553039550781,95.9066390991211,0.40629085898399353,131.4630126953125,48.5619010925293,-82.04778289794922,-54.803810119628906,139.20224690771633,-150.77618004122135,0.0,-0.75702067957132,0.9547104835510254,0.0,3.2909635169536045
2026-04-08 12:39:36,1202,4,1,manual_active_config,475,209.5110839065519,131,success,85.10749816894531,14.937640190124512,0.40629085898399353,36.06024169921875,48.5619010925293,13.339897155761719,34.12788009643555,22.747287625019855,-19.363058664872767,0.0,0.9222192774852693,0.9971186518669128,0.0,0.6818349504278767
2026-04-08 12:39:38,1202,5,1,manual_active_config,475,224.33518449281968,127,success,78.61045837402344,14.701102256774902,0.40629085898399353,34.398826599121094,48.5619010925293,14.569488525390625,23.884084701538086,9.142154416322354,-4.841933482339909,0.0,0.9872971773500222,0.9995663166046143,0.0,4.17426656239905
2026-04-08 12:39:40,1202,6,1,manual_active_config,475,219.15255228183946,127,success,81.44164276123047,14.82165813446045,0.40629085898399353,35.09284591674805,48.5619010925293,14.306465148925781,29.407169342041016,14.378395146333922,-14.367292673838067,0.0,0.9686768672126741,0.9996095895767212,0.0,3.2794304846695046
2026-04-08 12:39:41,1202,7,1,manual_active_config,475,212.88250064327184,130,success,88.23416137695312,14.811297416687012,0.40629085898399353,37.20704650878906,48.5619010925293,12.197502136230469,37.50756072998047,25.127939814944042,24.94345128282012,0.0,0.9053618339952612,0.9847919940948486,0.0,4.406592782923722
2026-04-08 12:39:43,1203,8,1,manual_active_config,475,210.59199149752973,128,success,83.14576721191406,14.915124893188477,0.40629085898399353,35.52982711791992,48.5619010925293,13.873332977294922,32.434139251708984,29.46687041916071,-28.990324705674336,0.0,0.8706402797088899,0.9841620922088623,0.0,0.5372269920367292
2026-04-08 12:39:45,1203,9,1,manual_active_config,475,211.47554670950493,129,success,84.43594360351562,14.775790214538574,0.40629085898399353,35.604026794433594,48.5619010925293,13.796024322509766,33.465152740478516,21.506498384922413,-21.302086190989563,0.0,0.9303759940836296,0.9989576935768127,0.0,4.5759586545935464
2026-04-08 12:39:48,1203,10,1,manual_active_config,475,-223.16401492518236,272,high_altitude,89.92645263671875,112.76628112792969,0.40629085898399353,145.60865783691406,48.5619010925293,-96.12384796142578,-52.03827667236328,108.20849452978844,115.94101316086241,8.903885828447397,-0.31247575557309515,0.7602505683898926,0.0,3.2245143005786927
2026-04-08 12:39:50,1203,11,1,manual_active_config,475,212.67485747296362,129,success,86.66256713867188,14.966303825378418,0.40629085898399353,35.938819885253906,48.5619010925293,13.029373168945312,35.92158889770508,30.024842232837393,6.335368431628361,0.0,0.8658085330106617,0.9978989958763123,0.0,0.9589313816713705
2026-04-08 12:39:54,1203,12,1,manual_active_config,475,-255.09592350654418,257,wrong_way,91.53594970703125,99.32758331298828,0.40629085898399353,133.57550048828125,48.5619010925293,-84.16515350341797,-55.089481353759766,134.51983804297078,-134.87577286099847,0.0,-0.7011561775232406,0.9726263284683228,0.0,2.2275289157122784
2026-04-08 12:39:55,1203,13,1,manual_active_config,475,222.50177134557134,126,success,82.74493408203125,14.886503219604492,0.40629085898399353,35.11746597290039,48.5619010925293,14.281845092773438,32.239173889160156,18.30103596592207,-8.57714067761139,0.0,0.9494198001840018,0.9984399676322937,0.0,0.9686018836834471
2026-04-08 12:39:59,1204,14,1,manual_active_config,475,-252.67392388423517,258,wrong_way,93.68379974365234,101.80039978027344,0.40629085898399353,136.7247314453125,48.5619010925293,-87.29822540283203,-54.598121643066406,140.89061502903013,-140.42271975012756,-6.882172032238426,-0.7759430928145205,0.9238254427909851,0.0,3.560087413419422
2026-04-08 12:40:00,1204,15,1,manual_active_config,475,218.21533011420016,127,success,83.46381378173828,14.81867790222168,0.40629085898399353,35.3657112121582,48.5619010925293,14.03460693359375,33.520442962646484,21.85252430601172,-19.361967542152858,0.0,0.9281449956948367,0.9970482587814331,0.0,2.2120730591089863
2026-04-08 12:40:02,1204,16,1,manual_active_config,475,210.84868372491638,129,success,86.77146911621094,14.50878620147705,0.40629085898399353,36.939056396484375,48.5619010925293,12.460395812988281,36.338706970214844,30.38035699423114,-15.099027915094458,0.0,0.8626871046647973,0.99934983253479,0.0,3.5628703676232276
2026-04-08 12:40:04,1204,17,1,manual_active_config,475,221.77538489928352,129,success,83.29413604736328,14.681931495666504,0.40629085898399353,34.95460510253906,48.5619010925293,14.44561767578125,29.985706329345703,8.068764575045462,7.730556659234879,0.0,0.9901003244527132,0.9975841641426086,0.0,2.0393065127784156
2026-04-08 12:40:05,1204,18,1,manual_active_config,475,225.57215963454885,129,success,79.61085510253906,14.593017578125,0.40629085898399353,35.16016387939453,48.5619010925293,14.240371704101562,24.156251907348633,18.862962459128187,-17.53183201442628,0.0,0.9462945501198613,0.9932019710540771,0.0,1.8484540005643277
2026-04-08 12:40:07,1204,19,1,manual_active_config,475,225.23707406441977,127,success,85.82344818115234,14.33297061920166,0.40629085898399353,35.71955108642578,48.5619010925293,13.692581176757812,34.166786193847656,15.738500961042316,1.0695433775571164,0.0,0.9625096941070784,0.9568649530410767,0.0,2.1482809528577316
2026-04-08 12:40:09,1204,20,1,manual_active_config,475,204.93748001277825,132,success,86.59960174560547,14.98200798034668,0.40629085898399353,35.954010009765625,48.5619010925293,13.447319030761719,34.2799072265625,32.268555960091994,-30.83819481958085,0.0,0.8455549595698333,0.9921026825904846,0.0,3.4304826811633706
2026-04-08 12:40:11,1204,21,1,manual_active_config,475,213.03754247278798,134,success,90.55976104736328,14.45728874206543,0.40629085898399353,38.49446105957031,48.5619010925293,10.905723571777344,37.7274055480957,37.92988461215671,2.578836745437868,0.0,0.7887635756427106,0.9944278001785278,0.0,0.5186452107705126
2026-04-08 12:40:12,1204,22,1,manual_active_config,475,219.2149093928495,131,success,87.46044158935547,14.3406343460083,0.40629085898399353,35.86612319946289,48.5619010925293,13.535091400146484,33.07843780517578,24.780932054161546,11.389010030595163,0.0,0.9079170212571895,0.994537353515625,0.0,1.264441882337829
2026-04-08 12:40:14,1205,23,1,manual_active_config,475,222.7949567740928,129,success,80.8899154663086,14.687410354614258,0.40629085898399353,35.17573165893555,48.5619010925293,14.223468780517578,29.706666946411133,15.512993727857882,-11.200466073651546,0.0,0.9635698232193642,0.9995039105415344,0.0,1.2114189220482345
2026-04-08 12:40:16,1205,24,1,manual_active_config,475,220.17556852656435,129,success,84.30567932128906,14.835946083068848,0.40629085898399353,35.40171432495117,48.5619010925293,13.997562408447266,33.24821853637695,20.399249588382474,-16.9423132645206,0.0,0.9372865547131023,0.9997745156288147,0.0,1.880792346955647
2026-04-08 12:40:19,1205,25,1,manual_active_config,475,-247.50528474302428,252,wrong_way,89.86224365234375,97.17041778564453,0.40629085898399353,132.993408203125,48.5619010925293,-83.58170318603516,-56.64112091064453,160.86629555867614,-166.7018999025083,0.0,-0.9447562616068469,0.961203932762146,0.0,3.3931671894075093
2026-04-08 12:40:21,1205,26,1,manual_active_config,475,224.70098620625225,129,success,85.6805191040039,14.842668533325195,0.40629085898399353,36.10710906982422,48.5619010925293,13.292953491210938,28.727354049682617,32.03764775482137,-19.305778990945747,0.0,0.847699715201374,0.995183527469635,0.0,0.4540083549399308
2026-04-08 12:40:25,1205,27,1,manual_active_config,475,-246.46806030758538,255,wrong_way,87.16812133789062,94.34245300292969,0.40629085898399353,127.6316909790039,48.5619010925293,-78.1683578491211,-53.514217376708984,176.8239943656571,178.9703539915769,171.22139509517072,-0.9984640535973633,0.8133252859115601,0.0,2.652689400928655
