timestamp,update_id,episode_id,phase_id,phase_name,max_step,episode_return,episode_len,done_reason,start_distance,final_distance,start_agl,final_agl,start_alt_error,final_alt_error,final_closing_speed,final_look_angle_deg,final_alignment,final_grounded_flag,final_ang_vel_mag
2026-04-01 14:44:53,1,1,1,phase_1_guided_close_range,500,-109.69662862382677,293,high_altitude,76.21260833740234,122.7972640991211,0.40629085898399353,100.06248474121094,48.5619010925293,-50.433563232421875,-49.84135437011719,127.0435812793665,-0.6024223205703585,0.0,0.39796567365066005
2026-04-01 14:44:57,1,2,1,phase_1_guided_close_range,500,-110.39143934134526,316,high_altitude,81.6715316772461,126.80047607421875,0.40629085898399353,100.0997314453125,48.5619010925293,-50.34576416015625,-47.346858978271484,127.0825543387706,-0.6029651080597898,0.0,0.3937999316729623
2026-04-01 14:45:01,1,3,1,phase_1_guided_close_range,500,-126.9188864303845,298,high_altitude,71.169677734375,161.6881103515625,0.40629085898399353,100.31534576416016,48.5619010925293,-50.680335998535156,-62.62896728515625,146.05937434381562,-0.8296166064980263,0.0,0.37654300031529847
2026-04-01 14:45:05,1,4,1,phase_1_guided_close_range,500,-119.93539723974203,292,high_altitude,74.2603988647461,149.44935607910156,0.40629085898399353,100.33018493652344,48.5619010925293,-50.812049865722656,-61.796119689941406,147.70206215996035,-0.8452810648068178,0.0,0.1923145841351966
2026-04-01 14:45:09,2,5,1,phase_1_guided_close_range,500,-93.32419028535678,274,high_altitude,78.66421508789062,83.08450317382812,0.40629085898399353,100.11866760253906,48.5619010925293,-50.601417541503906,-31.55107307434082,88.91566216241445,0.018924135759980455,0.0,0.49016636270148134
2026-04-01 14:45:13,2,6,1,phase_1_guided_close_range,500,-112.42076934720228,286,high_altitude,76.3663330078125,114.40062713623047,0.40629085898399353,100.6557846069336,48.5619010925293,-51.185142517089844,-49.33072280883789,149.71950879548535,-0.8635672885345277,0.0,0.3140127080106103
2026-04-01 14:45:18,2,7,1,phase_1_guided_close_range,500,-128.57245910264544,324,high_altitude,77.96808624267578,214.6749267578125,0.40629085898399353,100.205810546875,48.5619010925293,-50.628440856933594,-76.27365112304688,140.01390560754564,-0.7662004242326435,0.0,0.23660035214029082
2026-04-01 14:45:22,2,8,1,phase_1_guided_close_range,500,-96.47726853294886,274,high_altitude,80.0682144165039,106.70480346679688,0.40629085898399353,100.50160217285156,48.5619010925293,-51.097137451171875,-46.83224105834961,115.96851150246087,-0.43787712321489103,0.0,0.2749081509516871
2026-04-01 14:45:26,3,9,1,phase_1_guided_close_range,500,-109.4425756882719,298,high_altitude,84.74385833740234,141.4127960205078,0.40629085898399353,100.23299407958984,48.5619010925293,-50.658538818359375,-62.880455017089844,157.8989471945208,-0.9265217176239341,0.0,0.44218558213757003
2026-04-01 14:45:31,3,10,1,phase_1_guided_close_range,500,-127.75136755020793,298,high_altitude,70.6648941040039,165.18801879882812,0.40629085898399353,100.2979736328125,48.5619010925293,-50.845603942871094,-60.538570404052734,126.92649817661416,-0.6007899996041925,0.0,0.3247359264553235
2026-04-01 14:45:37,3,11,1,phase_1_guided_close_range,500,-204.69116446463613,452,low_agl,74.71647644042969,408.4598083496094,0.40629085898399353,0.26876360177993774,48.5619010925293,49.32156753540039,-62.735591888427734,27.466094567852412,0.8872839228723414,0.0,0.9882980718573025
2026-04-01 14:45:39,3,12,1,phase_1_guided_close_range,500,203.94652102430507,157,success,88.92037200927734,13.909396171569824,0.40629085898399353,36.809513092041016,48.5619010925293,12.59390640258789,10.662357330322266,32.80299777207799,0.8405382596337072,0.0,0.09964404932827503
2026-04-01 14:45:43,4,13,1,phase_1_guided_close_range,500,-88.59968646619599,274,high_altitude,87.76990509033203,108.96312713623047,0.40629085898399353,100.19441986083984,48.5619010925293,-50.760520935058594,-52.47882843017578,127.2606037100545,-0.605441293490856,0.0,0.4250029407395719
2026-04-01 14:45:47,4,14,1,phase_1_guided_close_range,500,-90.73525850002535,277,high_altitude,87.41632843017578,112.43931579589844,0.40629085898399353,100.02387237548828,48.5619010925293,-50.598480224609375,-57.440425872802734,138.89390484782527,-0.7534934561476538,0.0,0.33604078419623656
2026-04-01 14:45:51,4,15,1,phase_1_guided_close_range,500,-106.65948989573093,276,high_altitude,73.33870697021484,107.42648315429688,0.40629085898399353,100.44501495361328,48.5619010925293,-50.99146270751953,-45.88774490356445,123.06536491804927,-0.5455954634732764,0.0,0.14494461512570284
2026-04-01 14:45:56,4,16,1,phase_1_guided_close_range,500,-114.01635630093715,292,high_altitude,79.2546615600586,158.7248077392578,0.40629085898399353,100.27523803710938,48.5619010925293,-50.81962585449219,-67.42704772949219,141.77232414898708,-0.7855580887797137,0.0,0.18288835657509048
2026-04-01 14:46:00,5,17,1,phase_1_guided_close_range,500,-86.62247342438637,273,high_altitude,84.28189849853516,85.59662628173828,0.40629085898399353,100.64073944091797,48.5619010925293,-51.2117919921875,-42.0224494934082,122.98041102515265,-0.5443522683405863,0.0,0.13545381470261225
2026-04-01 14:46:04,5,18,1,phase_1_guided_close_range,500,-101.4397021790285,277,high_altitude,82.9816665649414,81.69104766845703,0.40629085898399353,100.34532928466797,48.5619010925293,-50.93817901611328,-40.63648986816406,127.57869928008033,-0.6098505740486072,0.0,0.2228959610620769
2026-04-01 14:46:08,5,19,1,phase_1_guided_close_range,500,-108.499480908321,276,high_altitude,73.99392700195312,110.28179931640625,0.40629085898399353,100.46923065185547,48.5619010925293,-51.037933349609375,-49.875919342041016,140.86461932904905,-0.7756568110181289,0.0,0.2751471396862038
2026-04-01 14:46:13,5,20,1,phase_1_guided_close_range,500,-140.99251535651757,357,high_altitude,78.86751556396484,286.0518798828125,0.40629085898399353,100.04254150390625,48.5619010925293,-50.37609100341797,-94.94628143310547,146.91872142442995,-0.8378971109845283,0.0,0.3075772286905178
2026-04-01 14:46:18,6,21,1,phase_1_guided_close_range,500,-115.22731541736724,296,high_altitude,74.61415100097656,154.82630920410156,0.40629085898399353,100.27941131591797,48.5619010925293,-50.67414855957031,-58.328704833984375,113.13230960055893,-0.39285574973352,0.0,0.3275404659204454
2026-04-01 14:46:23,6,22,1,phase_1_guided_close_range,500,-102.12786817237354,293,high_altitude,82.23259735107422,145.1032257080078,0.40629085898399353,100.3829574584961,48.5619010925293,-50.83793640136719,-61.08794403076172,129.24283389021892,-0.6326084686144572,0.0,0.1255686881918943
2026-04-01 14:46:27,6,23,1,phase_1_guided_close_range,500,-100.93805127129197,268,high_altitude,74.83257293701172,106.4793472290039,0.40629085898399353,100.0467529296875,48.5619010925293,-50.644309997558594,-45.84089660644531,119.25073158735383,-0.4886323820166974,0.0,0.211515804818811
2026-04-01 14:46:31,6,24,1,phase_1_guided_close_range,500,-91.77193199376006,270,high_altitude,85.98272705078125,103.09480285644531,0.40629085898399353,100.33653259277344,48.5619010925293,-50.91905975341797,-50.85467529296875,130.8943053296363,-0.6546656856421043,0.0,0.0322358921725198
2026-04-01 14:46:36,7,25,1,phase_1_guided_close_range,500,-105.16836007146767,293,high_altitude,74.74192810058594,89.1952133178711,0.40629085898399353,100.2701416015625,48.5619010925293,-50.80614471435547,-32.10087585449219,99.15823433233308,-0.15916157386197133,0.0,0.3909711153623057
2026-04-01 14:46:41,7,26,1,phase_1_guided_close_range,500,-99.7546789052158,312,high_altitude,77.07567596435547,62.652801513671875,0.40629085898399353,100.05867767333984,48.5619010925293,-50.623687744140625,-31.95334815979004,142.52677318432833,-0.7936377158393345,0.0,0.3556879679294577
2026-04-01 14:46:45,7,27,1,phase_1_guided_close_range,500,-96.46077012643755,273,high_altitude,82.23933410644531,111.3667984008789,0.40629085898399353,100.13274383544922,48.5619010925293,-50.695091247558594,-54.03923034667969,131.5921457571365,-0.6638236964588207,0.0,0.42234978646755234
2026-04-01 14:46:47,7,28,1,phase_1_guided_close_range,500,198.5639258831848,162,success,88.06165313720703,13.878715515136719,0.40629085898399353,35.85051727294922,48.5619010925293,13.573867797851562,17.12500762939453,14.447545689038424,0.9683764576261419,0.0,0.26357855066070845
2026-04-01 14:46:51,7,29,1,phase_1_guided_close_range,500,-105.34308667267791,280,high_altitude,72.22270202636719,115.07659149169922,0.40629085898399353,100.49132537841797,48.5619010925293,-51.03490447998047,-44.4074821472168,104.30129164527182,-0.2470208576300334,0.0,0.32266446417604794
2026-04-01 14:46:56,8,30,1,phase_1_guided_close_range,500,-83.67425091815109,266,high_altitude,88.49784088134766,85.2796630859375,0.40629085898399353,100.69723510742188,48.5619010925293,-51.29145812988281,-46.734188079833984,134.28649146016645,-0.6982465282209339,0.0,0.33693429824873367
2026-04-01 14:47:01,8,31,1,phase_1_guided_close_range,500,-137.4685971227998,369,high_altitude,83.43871307373047,234.33355712890625,0.40629085898399353,100.22052001953125,48.5619010925293,-50.786643981933594,-71.29280090332031,107.81602502989034,-0.30596159362940273,0.0,0.47943904264887294
2026-04-01 14:47:05,8,32,1,phase_1_guided_close_range,500,-91.62264255375398,276,high_altitude,78.17472839355469,83.24433135986328,0.40629085898399353,100.3492202758789,48.5619010925293,-50.89800262451172,-32.49794387817383,98.36858250200957,-0.14554055024102022,0.0,0.33045509751902363
2026-04-01 14:47:10,8,33,1,phase_1_guided_close_range,500,-121.99427228118431,327,high_altitude,73.3687973022461,138.73013305664062,0.40629085898399353,100.14735412597656,48.5619010925293,-50.56389617919922,-53.74292755126953,143.6411731889293,-0.8053200248842212,0.0,0.1767958289410983
2026-04-01 14:47:15,9,34,1,phase_1_guided_close_range,500,-109.53717324074762,331,high_altitude,79.64722442626953,93.17218780517578,0.40629085898399353,100.20304107666016,48.5619010925293,-50.70922088623047,-39.285892486572266,124.43843784689693,-0.5655204176536609,0.0,0.38822478084449374
2026-04-01 14:47:19,9,35,1,phase_1_guided_close_range,500,-90.51629200981277,276,high_altitude,76.8808822631836,66.29764556884766,0.40629085898399353,100.229736328125,48.5619010925293,-50.73094940185547,-29.528831481933594,121.38918185421477,-0.5208484616969741,0.0,0.26463000551276145
2026-04-01 14:47:23,9,36,1,phase_1_guided_close_range,500,-109.30691072456104,271,high_altitude,69.93476867675781,112.35189056396484,0.40629085898399353,100.58209228515625,48.5619010925293,-51.14289855957031,-45.228511810302734,108.57859516015475,-0.3186052150522058,0.0,0.32657806118592586
2026-04-01 14:47:28,9,37,1,phase_1_guided_close_range,500,-101.14261325600572,278,high_altitude,70.5710678100586,76.26461029052734,0.40629085898399353,100.25247955322266,48.5619010925293,-50.783782958984375,-29.247989654541016,106.32627197945135,-0.2811067813607637,0.0,0.3023974037130755
2026-04-01 14:47:32,10,38,1,phase_1_guided_close_range,500,-102.23111265884489,291,high_altitude,88.3552474975586,98.95854949951172,0.40629085898399353,100.06041717529297,48.5619010925293,-50.60243225097656,-50.419578552246094,152.3355941910053,-0.8856822314171067,0.0,0.44166851438166976
2026-04-01 14:47:36,10,39,1,phase_1_guided_close_range,500,-84.22002806970565,268,high_altitude,82.66098022460938,79.31119537353516,0.40629085898399353,100.27912139892578,48.5619010925293,-50.748756408691406,-36.674232482910156,99.40686687849988,-0.16344420138590868,0.0,0.54480473518385
2026-04-01 14:47:40,10,40,1,phase_1_guided_close_range,500,-95.32145113375502,268,high_altitude,71.51886749267578,76.43726348876953,0.40629085898399353,100.11791229248047,48.5619010925293,-50.61558532714844,-28.779888153076172,97.98446632346639,-0.13890462050897348,0.0,0.540301183119113
